method,r_names_used,distributive,weights_on_harmonics,weights_on_regions,normed_column,harmonics_considered,correlation,p_value,final_ranking_correlate,compared_with,cleaned_method_name
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,29,0.31242970700439127,0.2986706551040165,"[0.4480415654644508, 0.4480415654644508, 0.0876368251869895, 0.0, 0.3604047402774605, 0.5544053000429606, 0.5544053000429606, 0.3604047402774605, 1.0, 0.0876368251869895, 1.0, 0.7208094805549218, 0.175273650373979]",ranking_order,Method E
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,30,0.3122712113165689,0.2989289842573474,"[0.448008872188583, 0.448008872188583, 0.0884459735743211, 0.0, 0.3595628986142618, 0.5593686350285703, 0.5593686350285703, 0.3595628986142618, 1.0, 0.0884459735743211, 1.0, 0.7191257972285228, 0.1768919471486423]",ranking_order,Method E
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,31,0.3129975292087872,0.29774621946862745,"[0.4554727952633767, 0.4554727952633767, 0.0921570098877316, 0.0, 0.3633157853756451, 0.5558071613192088, 0.5558071613192088, 0.3633157853756451, 1.0, 0.0921570098877316, 1.0, 0.7266315707512893, 0.1843140197754642]",ranking_order,Method E
Experimental_methods ,start_from_0.5,False,True,True,normed_values_normed_weighted_modulations,32,0.31156833891779867,0.30007611945051177,"[0.461962822487807, 0.461962822487807, 0.0955806509496237, 0.0, 0.3663821715381832, 0.5703863693304623, 0.5703863693304623, 0.3663821715381832, 1.0, 0.0955806509496237, 1.0, 0.7327643430763664, 0.1911613018992484]",ranking_order,Method E
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,4,0.19738550848793074,0.5180319824681319,"[0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.0, 1.0]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,5,0.20401555473886257,0.5037778808451508,"[0.9545454545454556, 0.9545454545454556, 0.5, 0.0, 0.4545454545454554, 0.4545454545454554, 0.4545454545454554, 0.4545454545454554, 0.6818181818181831, 0.5, 0.6818181818181831, 0.9090909090909108, 1.0]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,6,0.17894270903167256,0.5585935525349714,"[0.8030303030303045, 0.8030303030303045, 0.5, 0.0, 0.3030303030303019, 0.4545454545454555, 0.4545454545454555, 0.3030303030303019, 0.5303030303030324, 0.5, 0.5303030303030324, 0.6060606060606065, 1.0]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,7,-0.03404231446602271,0.9120888546198298,"[0.8030303030303053, 0.8030303030303053, 0.5, 0.0, 0.3030303030303053, 0.4545454545454568, 0.4545454545454568, 0.3030303030303053, 0.0974025974026053, 0.5, 0.0974025974026053, 0.6060606060606106, 1.0]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,8,0.06463659708818195,0.8338349081203323,"[0.993827160493826, 0.993827160493826, 0.5, 0.0, 0.4938271604938262, 0.6172839506172827, 0.6172839506172827, 0.4938271604938262, 0.418871252204583, 0.5, 0.418871252204583, 0.9876543209876556, 1.0]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,9,0.10754735674077667,0.7265545077763873,"[0.9938271604938268, 0.9938271604938268, 0.4999999999999985, 0.0, 0.4938271604938254, 0.5349794238683145, 0.5349794238683145, 0.4938271604938254, 0.5011757789535592, 0.4999999999999985, 0.5011757789535592, 0.9876543209876538, 1.0]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,10,0.09156004465398912,0.7660957287046443,"[0.949999999999999, 0.949999999999999, 0.4499999999999999, 0.0, 0.500000000000001, 0.4757575757575768, 0.4757575757575768, 0.500000000000001, 0.4508658008657998, 0.4499999999999999, 0.4508658008657998, 1.0, 0.8999999999999979]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,11,0.08613820436552047,0.7796299326405349,"[0.9499999999999998, 0.9499999999999998, 0.449999999999998, 0.0, 0.5000000000000018, 0.5625344352617043, 0.5625344352617043, 0.5000000000000018, 0.4508658008658018, 0.449999999999998, 0.4508658008658018, 1.0, 0.8999999999999997]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,12,0.04194255589271509,0.8917846086554033,"[0.9587155963302736, 0.9587155963302736, 0.4999999999999984, 0.0, 0.4587155963302753, 0.5676953016402513, 0.5676953016402513, 0.4587155963302753, 0.3449104412407162, 0.4999999999999984, 0.3449104412407162, 0.9174311926605506, 1.0]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,13,0.04576557748713736,0.881980191052294,"[0.9726676384839652, 0.9726676384839652, 0.4726676384839666, 0.0, 0.5000000000000016, 0.6562858909797686, 0.6562858909797686, 0.5000000000000016, 0.3824621685408862, 0.4726676384839666, 0.3824621685408862, 1.0, 0.94533527696793]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,14,-0.01951712218059143,0.9495400051139965,"[0.9320595585172924, 0.9320595585172924, 0.4320595585172879, 0.0, 0.5000000000000014, 0.7699885148864771, 0.7699885148864771, 0.5000000000000014, 0.2471019019852861, 0.4320595585172879, 0.2471019019852861, 1.0, 0.8641191170345788]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,15,0.002107846212896808,0.9945472502524726,"[0.9110206582633048, 0.9110206582633048, 0.4110206582633071, 0.0, 0.5000000000000022, 0.6951128936423085, 0.6951128936423085, 0.5000000000000022, 0.2873920401493913, 0.4110206582633071, 0.2873920401493913, 1.0, 0.8220413165266142]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,16,0.02946750327885049,0.9238697321176393,"[0.8803042887345188, 0.8803042887345188, 0.3803042887345188, 0.0, 0.5, 0.6683003395476993, 0.6683003395476993, 0.5, 0.3423751635960926, 0.3803042887345188, 0.3423751635960926, 1.0, 0.7606085774690412]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,17,-0.01737049841696703,0.955084599727432,"[0.8742029519950698, 0.8742029519950698, 0.3742029519950697, 0.0, 0.5, 0.7236051536143007, 0.7236051536143007, 0.5, 0.2469569026146609, 0.3742029519950697, 0.2469569026146609, 1.0, 0.7484059039901395]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,18,0.001076162528003466,0.9972160806462972,"[0.905428364366474, 0.905428364366474, 0.4054283643664725, 0.0, 0.5000000000000016, 0.7078788124261617, 0.7078788124261617, 0.5000000000000016, 0.2871316381794384, 0.4054283643664725, 0.2871316381794384, 1.0, 0.810856728732945]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,19,-0.010819873653303683,0.9720149899721161,"[0.8581924257617155, 0.8581924257617155, 0.3581924257617169, 0.0, 0.5000000000000014, 0.6740290523070291, 0.6740290523070291, 0.5000000000000014, 0.2546171452832624, 0.3581924257617169, 0.2546171452832624, 1.0, 0.7163848515234338]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,20,-0.0079152618425163,0.9795259380945799,"[0.8835283351789359, 0.8835283351789359, 0.3835283351789359, 0.0, 0.5, 0.7155330628452553, 0.7155330628452553, 0.5, 0.2677016801666469, 0.3835283351789359, 0.2677016801666469, 1.0, 0.7670566703578718]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,21,-0.025123431410631267,0.9350697027214679,"[0.8474833669937762, 0.8474833669937762, 0.3474833669937807, 0.0, 0.5, 0.7042936959756053, 0.7042936959756053, 0.5, 0.2263313697083526, 0.3474833669937807, 0.2263313697083526, 1.0, 0.6949667339875569]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,22,-0.01151011678950667,0.970230402161541,"[0.8581078939273009, 0.8581078939273009, 0.3581078939272989, 0.0, 0.499999999999998, 0.714997930666189, 0.714997930666189, 0.499999999999998, 0.2596444472671405, 0.3581078939272989, 0.2596444472671405, 1.0, 0.7162157878546019]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,23,-0.009603327647855847,0.9751605938650243,"[0.8582198512366298, 0.8582198512366298, 0.358219851236628, 0.0, 0.5000000000000018, 0.7192985996941166, 0.7192985996941166, 0.5000000000000018, 0.2647287614325022, 0.358219851236628, 0.2647287614325022, 1.0, 0.7164397024732561]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,24,-0.017900025722781557,0.95371668205988,"[0.8445443731797867, 0.8445443731797867, 0.3445443731797866, 0.0, 0.5, 0.722379473702708, 0.722379473702708, 0.5, 0.2462236520210502, 0.3445443731797866, 0.2462236520210502, 1.0, 0.6890887463595733]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,25,-0.011320447777324674,0.9707207691584223,"[0.8495082312660832, 0.8495082312660832, 0.3495082312660847, 0.0, 0.4999999999999985, 0.7448444356818074, 0.7448444356818074, 0.4999999999999985, 0.2649706681229125, 0.3495082312660847, 0.2649706681229125, 1.0, 0.6990164625321665]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,26,-0.021468704036864447,0.9445010001964794,"[0.8351577989901571, 0.8351577989901571, 0.335157798990157, 0.0, 0.5, 0.760970872624663, 0.760970872624663, 0.5, 0.2439253893613336, 0.335157798990157, 0.2439253893613336, 1.0, 0.6703155979803112]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,27,-0.0053249511710376715,0.9862254729253863,"[0.8351522535800068, 0.8351522535800068, 0.3351522535800068, 0.0, 0.5, 0.728319628387243, 0.728319628387243, 0.5, 0.276130037882361, 0.3351522535800068, 0.276130037882361, 1.0, 0.670304507160011]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,28,-0.009967659664488288,0.9742185096918159,"[0.842014220317222, 0.842014220317222, 0.3420142203172231, 0.0, 0.5000000000000011, 0.7335333707968588, 0.7335333707968588, 0.5000000000000011, 0.2663702450473479, 0.3420142203172231, 0.2663702450473479, 1.0, 0.684028440634444]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,29,-0.00948110491856291,0.9754766422365243,"[0.8207673285658107, 0.8207673285658107, 0.3207673285658128, 0.0, 0.5000000000000021, 0.7166216559399133, 0.7166216559399133, 0.5000000000000021, 0.2649696195875773, 0.3207673285658128, 0.2649696195875773, 1.0, 0.6415346571316214]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,30,-0.01389696577091127,0.9640603598945934,"[0.8097812952321366, 0.8097812952321366, 0.3097812952321346, 0.0, 0.499999999999998, 0.6998447072153068, 0.6998447072153068, 0.499999999999998, 0.2524426474188642, 0.3097812952321346, 0.2524426474188642, 1.0, 0.6195625904642732]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,31,-0.016647513745123146,0.9569524543146105,"[0.8099073970070217, 0.8099073970070217, 0.3099073970070218, 0.0, 0.5, 0.7143289264311744, 0.7143289264311744, 0.5, 0.248461374756506, 0.3099073970070218, 0.248461374756506, 1.0, 0.6198147940140436]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,True,False,normed_values_only_modulations,32,-0.005260639246707596,0.9863918204314637,"[0.8154123466833719, 0.8154123466833719, 0.3154123466833737, 0.0, 0.5000000000000018, 0.7096363407693225, 0.7096363407693225, 0.5000000000000018, 0.2733198354617625, 0.3154123466833737, 0.2733198354617625, 1.0, 0.6308246933667474]",ranking_order,Method D
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,4,0.3226268667631432,0.28231923683190024,"[0.3626459143968871, 0.3626459143968871, 0.0575875486381323, 0.0, 0.3050583657587548, 0.4793774319066148, 0.4793774319066148, 0.3050583657587548, 1.0, 0.0575875486381323, 1.0, 0.6101167315175098, 0.1151750972762645]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,5,0.2558416182046034,0.3988488954727139,"[0.3157894736842105, 0.3157894736842105, 0.1260387811634349, 0.2520775623268698, 0.4418282548476455, 0.6128808864265929, 0.6128808864265929, 0.4418282548476455, 1.0, 0.1260387811634349, 1.0, 0.6315789473684211, 0.0]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,6,0.2762970604365046,0.3608246557744616,"[0.3058668424522083, 0.3058668424522083, 0.090529553944188, 0.1810591078883761, 0.3963963963963964, 0.5473522302790595, 0.5473522302790595, 0.3963963963963964, 1.0, 0.090529553944188, 1.0, 0.6117336849044167, 0.0]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,7,0.3061100860981512,0.3090695633670755,"[0.2633577183072508, 0.2633577183072508, 0.0381516807111769, 0.0763033614223539, 0.301509399018428, 0.449300861190851, 0.449300861190851, 0.301509399018428, 1.0, 0.0381516807111769, 1.0, 0.5267154366145017, 0.0]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,8,0.31266710604795583,0.2982839614584595,"[0.2749073256226399, 0.2749073256226399, 0.0107940438021184, 0.0215880876042371, 0.2857013694247583, 0.4187421322409467, 0.4187421322409467, 0.2857013694247583, 1.0, 0.0107940438021184, 1.0, 0.5498146512452795, 0.0]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,9,0.3524232756829365,0.237594443794849,"[0.4558259910531217, 0.4558259910531217, 0.141422836955311, 0.0, 0.3144031540978108, 0.4034896401308611, 0.4034896401308611, 0.3144031540978108, 1.0, 0.141422836955311, 1.0, 0.6288063081956212, 0.282845673910622]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,10,0.34263776629393866,0.2517787124422252,"[0.3627477599782784, 0.3627477599782784, 0.0860711376595165, 0.0, 0.2766766223187619, 0.4176724602858748, 0.4176724602858748, 0.2766766223187619, 1.0, 0.0860711376595165, 1.0, 0.5533532446375238, 0.1721422753190331]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,11,0.34415753808434857,0.24954339367881273,"[0.4773751682959666, 0.4773751682959666, 0.1546566762278287, 0.0, 0.3227184920681378, 0.5211633841192465, 0.5211633841192465, 0.3227184920681378, 1.0, 0.1546566762278287, 1.0, 0.6454369841362757, 0.309313352455658]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,12,0.3600619784222269,0.22686523820511167,"[0.5492585114530392, 0.5492585114530392, 0.2208452273201979, 0.0, 0.3284132841328412, 0.4994464944649451, 0.4994464944649451, 0.3284132841328412, 1.0, 0.2208452273201979, 1.0, 0.6568265682656824, 0.4416904546403958]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,13,0.3498106108413639,0.24133322804773688,"[0.5614813085929903, 0.5614813085929903, 0.216983700937488, 0.0, 0.3444976076555022, 0.5602008000627496, 0.5602008000627496, 0.3444976076555022, 1.0, 0.216983700937488, 1.0, 0.6889952153110045, 0.433967401874976]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,14,0.34316897935351093,0.2509960377513686,"[0.5391421665609908, 0.5391421665609908, 0.2350865985574056, 0.0, 0.304055568003585, 0.6700981150176886, 0.6700981150176886, 0.304055568003585, 1.0, 0.2350865985574056, 1.0, 0.60811113600717, 0.4701731971148113]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,15,0.3100784467050321,0.302516010800478,"[0.4318094245951615, 0.4318094245951615, 0.1278851251540111, 0.0, 0.3039242994411503, 0.7090679546678264, 0.7090679546678264, 0.3039242994411503, 1.0, 0.1278851251540111, 1.0, 0.6078485988822996, 0.2557702503080222]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,16,0.31928724151696014,0.2876160372478516,"[0.5116960220177925, 0.5116960220177925, 0.1800897658470297, 0.0, 0.3316062561707618, 0.7157225180530667, 0.7157225180530667, 0.3316062561707618, 1.0, 0.1800897658470297, 1.0, 0.6632125123415246, 0.3601795316940595]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,17,0.31330002492655906,0.29725441382491946,"[0.6020408780445982, 0.6020408780445982, 0.2275149848383122, 0.0, 0.3745258932062859, 0.7671073581180767, 0.7671073581180767, 0.3745258932062859, 1.0, 0.2275149848383122, 1.0, 0.7490517864125719, 0.4550299696766244]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,18,0.30842540599413953,0.3052362433219731,"[0.6794825264737604, 0.6794825264737604, 0.2865128786759092, 0.0, 0.3929696477978512, 0.8261434737130061, 0.8261434737130061, 0.3929696477978512, 1.0, 0.2865128786759092, 1.0, 0.7859392955957024, 0.5730257573518184]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,19,0.30465012533617736,0.31150064503255603,"[0.6687590540737898, 0.6687590540737898, 0.2736086824373652, 0.0, 0.3951503716364231, 0.8337573370069347, 0.8337573370069347, 0.3951503716364231, 1.0, 0.2736086824373652, 1.0, 0.7903007432728477, 0.5472173648747319]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,20,0.2876791738489617,0.3405448529512309,"[0.6483783822424168, 0.6483783822424168, 0.2308684280576264, 0.0, 0.4175099541847904, 0.8599026820574368, 0.8599026820574368, 0.4175099541847904, 1.0, 0.2308684280576264, 1.0, 0.8350199083695808, 0.4617368561152528]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,21,0.2840429167297176,0.34695441968701346,"[0.6791116342911171, 0.6791116342911171, 0.2401808114643071, 0.0, 0.4389308228268099, 0.8643391761494003, 0.8643391761494003, 0.4389308228268099, 1.0, 0.2401808114643071, 1.0, 0.877861645653618, 0.480361622928616]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,22,0.2641947771869017,0.38307951464082274,"[0.7744573503728538, 0.7744573503728538, 0.2744573503728555, 0.0, 0.5, 0.8860164646640025, 0.8860164646640025, 0.5, 0.974373978801692, 0.2744573503728555, 0.974373978801692, 1.0, 0.5489147007457094]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,23,0.2763342886078361,0.36075729083040037,"[0.7428405796727149, 0.7428405796727149, 0.2471732358799389, 0.0, 0.4956673437927741, 0.8317480788138903, 0.8317480788138903, 0.4956673437927741, 1.0, 0.2471732358799389, 1.0, 0.99133468758555, 0.4943464717598796]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,24,0.27655895021423454,0.3603509055678832,"[0.7350780095553767, 0.7350780095553767, 0.2350780095553776, 0.0, 0.5000000000000009, 0.7805131151034463, 0.7805131151034463, 0.5000000000000009, 0.9824486827173904, 0.2350780095553776, 0.9824486827173904, 1.0, 0.4701560191107534]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,25,0.27048494785544125,0.37142432806649056,"[0.7231560850491522, 0.7231560850491522, 0.2231560850491522, 0.0, 0.5, 0.6589331756067974, 0.6589331756067974, 0.5, 0.9023156541775296, 0.2231560850491522, 0.9023156541775296, 1.0, 0.4463121700983044]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,26,0.2777012506391574,0.3582884312502193,"[0.7630587579266784, 0.7630587579266784, 0.2630587579266784, 0.0, 0.5, 0.6915863514495312, 0.6915863514495312, 0.5, 0.9215061990440234, 0.2630587579266784, 0.9215061990440234, 1.0, 0.5261175158533569]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,27,0.2607260823406719,0.3895876798879959,"[0.747296762384345, 0.747296762384345, 0.2472967623843449, 0.0, 0.5, 0.6789548559500699, 0.6789548559500699, 0.5, 0.8631580496109048, 0.2472967623843449, 0.8631580496109048, 1.0, 0.4945935247686899]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,28,0.24178588159011832,0.42612099374523493,"[0.7052397067238751, 0.7052397067238751, 0.2052397067238761, 0.0, 0.5000000000000009, 0.6967087777404304, 0.6967087777404304, 0.5000000000000009, 0.8302493470385957, 0.2052397067238761, 0.8302493470385957, 1.0, 0.4104794134477522]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,29,0.22101017640694015,0.46807179122348636,"[0.7232862230925304, 0.7232862230925304, 0.2232862230925313, 0.0, 0.499999999999999, 0.7043371702011498, 0.7043371702011498, 0.499999999999999, 0.7638185124976927, 0.2232862230925313, 0.7638185124976927, 1.0, 0.4465724461850627]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,30,0.2114790355493963,0.4879474188157421,"[0.7318504034841695, 0.7318504034841695, 0.2318504034841705, 0.0, 0.499999999999999, 0.7281519589179745, 0.7281519589179745, 0.499999999999999, 0.744775980916087, 0.2318504034841705, 0.744775980916087, 1.0, 0.4637008069683411]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,31,0.19928957005580367,0.5139202174203766,"[0.735180463245389, 0.735180463245389, 0.23518046324539, 0.0, 0.4999999999999989, 0.6894461688019907, 0.6894461688019907, 0.4999999999999989, 0.6985882302629018, 0.23518046324539, 0.6985882302629018, 1.0, 0.4703609264907779]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,normed_values_normed_weighted_modulations,32,0.18477494476767095,0.5456252663383337,"[0.7326799168113493, 0.7326799168113493, 0.2326799168113481, 0.0, 0.4999999999999989, 0.7318163863374827, 0.7318163863374827, 0.4999999999999989, 0.6793699964915637, 0.2326799168113481, 0.6793699964915637, 1.0, 0.4653598336226984]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,False,normed_values_only_modulations,4,0.19738550848793074,0.5180319824681319,"[0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.0, 1.0]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,normed_values_only_modulations,5,0.2960782627318961,0.32599061059757906,"[1.0, 1.0, 0.5, 0.0, 0.5, 0.5, 0.5, 0.5, 1.0, 0.5, 1.0, 1.0, 1.0]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,normed_values_only_modulations,6,0.17857142857142866,0.5594234289272864,"[0.5, 0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 0.0, 0.5, 0.5, 0.5, 0.0, 1.0]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,normed_values_only_modulations,7,-0.1707825127659932,0.5769496983592447,"[0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.3333333333333333, 1.0]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,normed_values_only_modulations,8,0.04006415401075017,0.896607183330415,"[0.75, 0.75, 0.5, 0.0, 0.25, 0.5, 0.5, 0.25, 0.25, 0.5, 0.25, 0.5, 1.0]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,normed_values_only_modulations,9,0.1802886930483758,0.5555893466813162,"[0.75, 0.75, 0.5, 0.0, 0.25, 0.25, 0.25, 0.25, 0.5, 0.5, 0.5, 0.5, 1.0]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,normed_values_only_modulations,10,0.1138550085106621,0.7111181964767437,"[1.0, 1.0, 0.5, 0.0, 0.5, 0.25, 0.25, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,normed_values_only_modulations,11,0.1138550085106621,0.7111181964767437,"[1.0, 1.0, 0.5, 0.0, 0.5, 0.25, 0.25, 0.5, 0.5, 0.5, 0.5, 1.0, 1.0]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,normed_values_only_modulations,12,0.03722187502391,0.9039105717481536,"[0.6666666666666666, 0.6666666666666666, 0.5, 0.0, 0.1666666666666666, 0.1666666666666666, 0.1666666666666666, 0.1666666666666666, 0.1666666666666666, 0.5, 0.1666666666666666, 0.3333333333333333, 1.0]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,normed_values_only_modulations,13,-0.01703995441477485,0.9559385453126428,"[0.5, 0.5, 0.5, 0.0, 0.0, 0.25, 0.25, 0.0, 0.0, 0.5, 0.0, 0.0, 1.0]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,normed_values_only_modulations,14,-0.22522130823072528,0.45941446270956265,"[0.75, 0.75, 0.75, 0.5, 0.5, 1.0, 1.0, 0.5, 0.0, 0.75, 0.0, 0.5, 1.0]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,normed_values_only_modulations,15,-0.19188238911333405,0.5299969501134797,"[1.0, 1.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.0, 1.0, 1.0]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,normed_values_only_modulations,16,-0.01608723630219469,0.9584000890973546,"[1.0, 1.0, 0.5, 0.0, 0.5, 0.75, 0.75, 0.5, 0.25, 0.5, 0.25, 1.0, 1.0]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,normed_values_only_modulations,17,-0.23756554836659943,0.43448676177222034,"[1.0, 1.0, 0.75, 0.5, 0.75, 1.0, 1.0, 0.75, 0.0, 0.75, 0.0, 1.0, 1.0]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,normed_values_only_modulations,18,-0.14204774743178408,0.6434257196900105,"[0.8, 0.8, 0.6, 0.2, 0.4, 0.6, 0.6, 0.4, 0.0, 0.6, 0.0, 0.6, 1.0]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,normed_values_only_modulations,19,-0.23541180771537912,0.43878705223456943,"[1.0, 1.0, 0.75, 0.5, 0.75, 0.75, 0.75, 0.75, 0.0, 0.75, 0.0, 1.0, 1.0]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,normed_values_only_modulations,20,-0.18972480218049956,0.5347205231056861,"[0.8333333333333334, 0.8333333333333334, 0.6666666666666666, 0.3333333333333333, 0.5, 0.6666666666666666, 0.6666666666666666, 0.5, 0.0, 0.6666666666666666, 0.0, 0.6666666666666666, 1.0]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,normed_values_only_modulations,21,-0.27966460359293466,0.3547584004770948,"[1.0, 1.0, 0.8333333333333334, 0.6666666666666666, 0.8333333333333334, 1.0, 1.0, 0.8333333333333334, 0.0, 0.8333333333333334, 0.0, 1.0, 1.0]",ranking_order,Method B
