method,r_names_used,distributive,weights_on_harmonics,weights_on_regions,normed_column,harmonics_considered,correlation,p_value,final_ranking_correlate,cleaned_method_name,exp_with,compared_with
Experimental_methods ,start_from_0.5,weight_interval_sum,False,True,normed_values_normed_weighted_modulations,8,0.4573926035471121,0.1160655308985409,"[0.1626610252997634, 0.1626610252997634, 0.0855677560207552, 0.2194331993600738, 0.2236180038286719, 0.2752402978521812, 0.2752402978521809, 0.2236180038286714, 0.8598176720984535, 0.085567756020755, 0.8598176720984535, 1.0, 0.0]",Method C,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,True,normed_values_normed_weighted_modulations,9,0.5716974357842649,0.0412249675797754,"[0.1399360203790871, 0.1399360203790868, 0.0275964984837814, 0.0, 0.2253150076173817, 0.0918963387646434, 0.0918963387646434, 0.2253150076173814, 0.8156868568537186, 0.0275964984837814, 0.8156868568537186, 1.0, 0.1963483090602256]",Method C,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,True,normed_values_normed_weighted_modulations,10,0.5484164358298466,0.0523034429394976,"[0.1169916223114071, 0.1169916223114071, 0.0, 0.1827201561602144, 0.239928272564256, 0.1626699169379454, 0.1626699169379454, 0.239928272564256, 0.760071727435744, 0.0, 0.760071727435744, 1.0, 0.1529919638706253]",Method C,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,True,normed_values_normed_weighted_modulations,11,0.5387155048222871,0.0574938271859929,"[0.2126407529665313, 0.2126407529665313, 0.0, 0.1224978901947774, 0.249645227319072, 0.2491071608564525, 0.2491071608564525, 0.249645227319072, 0.7039938456526296, 0.0, 0.7039938456526305, 1.0, 0.2384815550903866]",Method C,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,True,normed_values_normed_weighted_modulations,12,0.5815839240241083,0.0370766763520246,"[0.2248665349775633, 0.2248665349775633, 0.0557641000455316, 0.0, 0.2097524562845192, 0.1815551410530475, 0.1815551410530475, 0.2097524562845192, 0.733236752794515, 0.0557641000455316, 0.733236752794515, 1.0, 0.3082466039051608]",Method C,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,True,normed_values_normed_weighted_modulations,13,0.526910457487049,0.0642907640691413,"[0.2429259030266344, 0.2429259030266344, 0.0, 0.0537470496540791, 0.1749772269484636, 0.2418217761208024, 0.2418217761208024, 0.1749772269484636, 0.6751609560444801, 0.0, 0.6751609560444801, 1.0, 0.2521231457175188]",Method C,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,True,normed_values_normed_weighted_modulations,14,0.5286843323194613,0.0632349744976564,"[0.2260290014274754, 0.2260290014274754, 0.0, 0.0095603513450397, 0.1029078003306646, 0.3411524860592017, 0.341152486059201, 0.1029078003306646, 0.6724360157239895, 0.0, 0.6724360157239895, 1.0, 0.2489419480530086]",Method C,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,True,normed_values_normed_weighted_modulations,15,0.4849164869096893,0.0930463884312239,"[0.216567514510429, 0.216567514510429, 0.0, 0.1806071657497549, 0.2319822499994989, 0.4091462863770311, 0.4091462863770311, 0.2319822499994997, 0.6057552547812289, 0.0, 0.6057552547812289, 1.0, 0.1985353164100033]",Method C,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,True,normed_values_normed_weighted_modulations,16,0.4820858302057782,0.0952557981598807,"[0.2203296384868214, 0.2203296384868206, 0.0, 0.0491025542750067, 0.1369947522848794, 0.3786960369641071, 0.3786960369641071, 0.1369947522848786, 0.6364184720156393, 0.0, 0.6364184720156376, 1.0, 0.1591734733101207]",Method C,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,True,normed_values_normed_weighted_modulations,17,0.4354310907901264,0.1369666231266706,"[0.2923832880902749, 0.2923832880902749, 0.0, 0.0838361460519757, 0.1592089006654989, 0.4123330872554464, 0.4123330872554464, 0.1592089006654989, 0.5613460854408548, 0.0, 0.5613460854408548, 1.0, 0.2177092564027508]",Method C,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,True,normed_values_normed_weighted_modulations,18,0.4860960125290102,0.0921361966667514,"[0.2942202062235334, 0.2942202062235334, 0.0, 0.0090975186667911, 0.185464830275577, 0.4026787049894174, 0.4026787049894174, 0.185464830275577, 0.527636998971294, 0.0, 0.527636998971294, 1.0, 0.3186196728117584]",Method C,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,True,normed_values_normed_weighted_modulations,19,0.4388435653121384,0.1335672117853278,"[0.2975352347130288, 0.2975352347130288, 0.0174912739281196, 0.0, 0.1126099111698987, 0.4185384559604276, 0.4185384559604276, 0.1126099111698987, 0.5501979648628078, 0.0174912739281196, 0.5501979648628056, 1.0, 0.2241298354996413]",Method C,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,True,normed_values_normed_weighted_modulations,20,0.3973380225688351,0.1788117623989566,"[0.3267090012524631, 0.3267090012524631, 0.0, 0.133229439893243, 0.2433154919585353, 0.4578175666806864, 0.4578175666806843, 0.2433154919585363, 0.4767288539004931, 0.0, 0.4767288539004931, 1.0, 0.2707285393980434]",Method C,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,True,normed_values_normed_weighted_modulations,21,0.3960114565718028,0.1804000130732101,"[0.3309156162364125, 0.3309156162364125, 0.0, 0.0223978185913769, 0.2157997417948495, 0.4488645725901118, 0.4488645725901118, 0.2157997417948506, 0.4838366876016101, 0.0, 0.4838366876016101, 1.0, 0.2421819935047254]",Method C,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,True,normed_values_normed_weighted_modulations,22,0.3703535805831617,0.2128854483578164,"[0.3633298960025635, 0.3633298960025635, 0.0089193467866041, 0.0, 0.214346603454206, 0.4366556598522388, 0.4366556598522388, 0.214346603454206, 0.4689617354048323, 0.0089193467866041, 0.4689617354048323, 1.0, 0.2464973409214898]",Method C,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,True,normed_values_normed_weighted_modulations,23,0.3715328387353615,0.211318407231243,"[0.3848849690909346, 0.3848849690909346, 0.0176577582593422, 0.0, 0.275130180906051, 0.4400186167206406, 0.4400186167206406, 0.275130180906051, 0.4845034792631476, 0.0176577582593433, 0.4845034792631476, 1.0, 0.2743110768492616]",Method C,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,True,normed_values_normed_weighted_modulations,24,0.3360952172342791,0.2615375019409265,"[0.425208397495968, 0.425208397495968, 0.0436149242984219, 0.0, 0.291261742573726, 0.4520511554291458, 0.4520511554291458, 0.291261742573726, 0.4851565433625456, 0.0436149242984219, 0.4851565433625478, 1.0, 0.2736301173115175]",Method C,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,True,normed_values_normed_weighted_modulations,25,0.3072972991611822,0.3071005885541756,"[0.4547835733624823, 0.4547835733624823, 0.0599665915357702, 0.0, 0.3017591404515287, 0.4157642952410514, 0.4157642952410514, 0.3017591404515287, 0.4725968561368703, 0.0599665915357702, 0.4725968561368703, 1.0, 0.2691405564468488]",Method C,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,True,normed_values_normed_weighted_modulations,26,0.3120270291807473,0.2993272217384462,"[0.4723884709070361, 0.4723884709070381, 0.0887551463380509, 0.0, 0.2754268132022162, 0.4288007291076774, 0.4288007291076774, 0.2754268132022162, 0.4903120333451956, 0.0887551463380509, 0.4903120333451956, 1.0, 0.2913546879383309]",Method C,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,True,normed_values_normed_weighted_modulations,27,0.2849981741005434,0.3452642828223788,"[0.4976690655201132, 0.4976690655201132, 0.1068483251703758, 0.0, 0.2960120240785069, 0.4552684619048823, 0.4552684619048823, 0.2960120240785069, 0.4889402462784328, 0.1068483251703758, 0.4889402462784349, 1.0, 0.2926577452004521]",Method C,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,True,normed_values_normed_weighted_modulations,28,0.2482062732101563,0.4135501488345353,"[0.4964572666087923, 0.4964572666087923, 0.0979793821961895, 0.0, 0.3003752073413351, 0.4913253560247158, 0.4913253560247158, 0.3003752073413329, 0.4739634742576151, 0.0979793821961895, 0.4739634742576151, 1.0, 0.2465227316599919]",Method C,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,True,normed_values_normed_weighted_modulations,29,0.2266283552603274,0.4565390556085376,"[0.512007104735912, 0.5120071047359144, 0.0942204330903333, 0.0, 0.3067304192388706, 0.5001166121653036, 0.5001166121653036, 0.3067304192388683, 0.4334033573340189, 0.0942204330903333, 0.4334033573340166, 1.0, 0.2732047366971673]",Method C,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,True,normed_values_normed_weighted_modulations,30,0.208457320060698,0.4943288112971664,"[0.5195108913584119, 0.5195108913584119, 0.0788813653293947, 0.0, 0.3160038278887585, 0.5172120980398774, 0.5172120980398774, 0.316003827888761, 0.3976937388021077, 0.0788813653293947, 0.3976937388021077, 1.0, 0.2934418181260398]",Method C,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,True,normed_values_normed_weighted_modulations,31,0.1863216064631055,0.5422077923125764,"[0.5411805805040605, 0.5411805805040605, 0.0902078515997668, 0.0, 0.32861415262928, 0.512866621675414, 0.512866621675414, 0.32861415262928, 0.3771021526028854, 0.0902078515997694, 0.3771021526028854, 1.0, 0.3102646948039696]",Method C,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,True,normed_values_normed_weighted_modulations,32,0.1560182060554205,0.6107619451309301,"[0.5631743337173314, 0.5631743337173314, 0.0914150244983615, 0.0, 0.3388086742707657, 0.5626408387193196, 0.5626408387193221, 0.3388086742707657, 0.3673831928286541, 0.0914150244983615, 0.3673831928286541, 1.0, 0.3174077439598788]",Method C,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,2,-0.0845154254728516,0.7836920984025225,"[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,3,0.4454354031873739,0.1271596879048991,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,4,0.3096617686426662,0.3032003887093923,"[0.5, 0.5, 0.25, 0.0, 0.5, 0.25, 0.25, 0.5, 0.25, 0.25, 0.25, 0.5, 1.0]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,5,0.3067709997672976,0.3079725692091599,"[0.5, 0.5, 0.0, 0.0, 0.75, 0.25, 0.25, 0.75, 0.25, 0.0, 0.25, 0.75, 1.0]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,6,0.3454937455142388,0.2475879003800272,"[0.2, 0.2, 0.0, 0.0, 0.6, 0.2, 0.2, 0.6, 0.0, 0.0, 0.0, 0.4, 1.0]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,7,0.0884747910407618,0.7737900136066926,"[0.4285714285714285, 0.4285714285714285, 0.2857142857142857, 0.2857142857142857, 0.7142857142857143, 0.4285714285714285, 0.4285714285714285, 0.7142857142857143, 0.0, 0.2857142857142857, 0.0, 0.4285714285714285, 1.0]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,8,0.1001603850268755,0.7447533834616488,"[0.5714285714285714, 0.5714285714285714, 0.1428571428571428, 0.0, 0.5714285714285714, 0.4285714285714285, 0.4285714285714285, 0.5714285714285714, 0.0, 0.1428571428571428, 0.0, 0.5714285714285714, 1.0]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,9,0.3630243475786781,0.2227853139224434,"[0.5, 0.5, 0.25, 0.0, 0.625, 0.25, 0.25, 0.625, 0.25, 0.25, 0.25, 0.75, 1.0]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,10,0.2094065451457363,0.4923200917534049,"[0.5555555555555556, 0.5555555555555556, 0.1111111111111111, 0.0, 0.7777777777777778, 0.2222222222222222, 0.2222222222222222, 0.7777777777777778, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.7777777777777778, 1.0]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,11,0.2232350488682038,0.4634882537164558,"[0.625, 0.625, 0.125, 0.0, 0.75, 0.25, 0.25, 0.75, 0.125, 0.125, 0.125, 1.0, 1.0]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,12,0.2333533404787793,0.4429165784531951,"[0.4545454545454545, 0.4545454545454545, 0.1818181818181818, 0.0, 0.5454545454545454, 0.1818181818181818, 0.1818181818181818, 0.5454545454545454, 0.0, 0.1818181818181818, 0.0, 0.6363636363636364, 1.0]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,13,0.1970658556328586,0.5187236873493172,"[0.5, 0.5, 0.2, 0.0, 0.6, 0.4, 0.4, 0.6, 0.0, 0.2, 0.0, 0.7, 1.0]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,14,0.0174548455073613,0.9548666998428946,"[0.6363636363636364, 0.6363636363636364, 0.2727272727272727, 0.1818181818181818, 0.8181818181818182, 0.7272727272727273, 0.7272727272727273, 0.8181818181818182, 0.0, 0.2727272727272727, 0.0, 0.7272727272727273, 1.0]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,15,0.0880604454460839,0.7748248129099303,"[0.6363636363636364, 0.6363636363636364, 0.1818181818181818, 0.0909090909090909, 0.9090909090909092, 0.6363636363636364, 0.6363636363636364, 0.9090909090909092, 0.0, 0.1818181818181818, 0.0, 0.9090909090909092, 1.0]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,16,0.145029008702901,0.6364032115972799,"[0.6923076923076923, 0.6923076923076923, 0.2307692307692307, 0.0, 0.7692307692307693, 0.6153846153846154, 0.6153846153846154, 0.7692307692307693, 0.1538461538461538, 0.2307692307692307, 0.1538461538461538, 1.0, 0.9230769230769232]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,17,-0.0132242023364985,0.9657992912213365,"[0.7692307692307693, 0.7692307692307693, 0.2307692307692307, 0.1538461538461538, 0.8461538461538461, 0.7692307692307693, 0.7692307692307693, 0.8461538461538461, 0.0, 0.2307692307692307, 0.0, 1.0, 0.9230769230769232]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,18,0.0851354460759734,0.7821394514939407,"[0.7142857142857143, 0.7142857142857143, 0.2142857142857142, 0.0, 0.7857142857142857, 0.6428571428571429, 0.6428571428571429, 0.7857142857142857, 0.0, 0.2142857142857142, 0.0, 1.0, 1.0]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,19,0.0079558246123428,0.9794210360220896,"[0.7333333333333333, 0.7333333333333333, 0.2, 0.0, 0.7333333333333333, 0.6666666666666666, 0.6666666666666666, 0.7333333333333333, 0.0, 0.2, 0.0, 1.0, 0.8]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,20,0.003471217964147,0.9910204706545638,"[0.8125, 0.8125, 0.25, 0.0625, 0.8125, 0.75, 0.75, 0.8125, 0.0, 0.25, 0.0, 1.0, 1.0]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,21,-0.0208908381036164,0.9459928658098306,"[0.7647058823529411, 0.7647058823529411, 0.2941176470588235, 0.1176470588235294, 0.8235294117647058, 0.7647058823529411, 0.7647058823529411, 0.8235294117647058, 0.0, 0.2941176470588235, 0.0, 1.0, 0.8823529411764706]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,22,-0.0120751725092221,0.9687695745726846,"[0.75, 0.75, 0.2, 0.05, 0.7, 0.7, 0.7, 0.7, 0.0, 0.2, 0.0, 1.0, 0.8]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,23,-0.0183361712937498,0.9525900831370152,"[0.7916666666666666, 0.7916666666666666, 0.2083333333333333, 0.0, 0.6666666666666666, 0.7083333333333334, 0.7083333333333334, 0.6666666666666666, 0.0833333333333333, 0.2083333333333333, 0.0833333333333333, 1.0, 0.75]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,24,-0.0273266835954846,0.9293877396825688,"[0.8, 0.8, 0.24, 0.0, 0.68, 0.76, 0.76, 0.68, 0.08, 0.24, 0.08, 1.0, 0.76]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,25,-2.775557561562892e-17,1.000000000000001,"[0.7857142857142857, 0.7857142857142857, 0.25, 0.0, 0.6785714285714286, 0.7857142857142857, 0.7857142857142857, 0.6785714285714286, 0.1428571428571428, 0.25, 0.1428571428571428, 1.0, 0.75]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,26,-0.0291482751354508,0.9246923559754874,"[0.7857142857142857, 0.7857142857142857, 0.25, 0.0, 0.6785714285714286, 0.8214285714285714, 0.8214285714285714, 0.6785714285714286, 0.1071428571428571, 0.25, 0.1071428571428571, 1.0, 0.7142857142857143]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,27,0.006257827179022,0.9838125815478096,"[0.7941176470588235, 0.7941176470588235, 0.2941176470588235, 0.0, 0.6176470588235294, 0.7352941176470589, 0.7352941176470589, 0.6176470588235294, 0.2058823529411764, 0.2941176470588235, 0.2058823529411764, 1.0, 0.7058823529411765]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,28,-0.035294286796439,0.9088676099163088,"[0.8611111111111112, 0.8611111111111112, 0.3055555555555556, 0.0, 0.6388888888888888, 0.7777777777777778, 0.7777777777777778, 0.6388888888888888, 0.1944444444444444, 0.3055555555555556, 0.1944444444444444, 1.0, 0.75]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,29,-0.0482006961308284,0.8757431308463414,"[0.825, 0.825, 0.225, 0.0, 0.625, 0.75, 0.75, 0.625, 0.175, 0.225, 0.175, 1.0, 0.65]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,30,-0.0609616155651092,0.8431741148180585,"[0.8095238095238095, 0.8095238095238095, 0.2142857142857142, 0.0, 0.6428571428571429, 0.7380952380952381, 0.7380952380952381, 0.6428571428571429, 0.1428571428571428, 0.2142857142857142, 0.1428571428571428, 1.0, 0.6190476190476191]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,31,-0.0654255021021445,0.8318326423805201,"[0.8409090909090909, 0.8409090909090909, 0.25, 0.0, 0.6363636363636364, 0.7727272727272727, 0.7727272727272727, 0.6363636363636364, 0.1590909090909091, 0.25, 0.1590909090909091, 1.0, 0.6590909090909091]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,weight_interval_sum,False,False,normed_values_only_modulations,32,-0.0489551758421871,0.8738120088287266,"[0.86, 0.86, 0.28, 0.0, 0.6, 0.78, 0.78, 0.6, 0.22, 0.28, 0.22, 1.0, 0.68]",Method B,Triads,ranking_order
Experimental_methods ,start_from_0.5,all_modulations_weight,True,True,normed_values_normed_weighted_modulations,2,0.3626275038921316,0.2233292428940107,"[0.2560975609756097, 0.2560975609756097, 0.0960365853658536, 0.4253048780487805, 0.2560975609756097, 0.4512195121951219, 0.4512195121951219, 0.2560975609756097, 0.9329268292682924, 0.0960365853658536, 0.9329268292682924, 1.0, 0.0]",Method E,Triads,ranking_order
Experimental_methods ,start_from_0.5,all_modulations_weight,True,True,normed_values_normed_weighted_modulations,3,0.4648164304676333,0.1095153432020785,"[0.1284408278079165, 0.1284408278079165, 0.0587301587301587, 0.2773015873015872, 0.1904761904761905, 0.2016777175005023, 0.2016777175005023, 0.1904761904761905, 0.928730158730159, 0.0587301587301587, 0.928730158730159, 1.0, 0.0]",Method E,Triads,ranking_order
Experimental_methods ,start_from_0.5,all_modulations_weight,True,True,normed_values_normed_weighted_modulations,4,0.4523710915205845,0.1206422155337911,"[0.1495701787570991, 0.149570178757099, 0.0603621459100162, 0.2850548786436063, 0.1884480038830239, 0.2436682849643776, 0.2436682849643777, 0.1884480038830239, 0.9125897553589424, 0.0603621459100162, 0.9125897553589424, 1.0, 0.0]",Method E,Triads,ranking_order
Experimental_methods ,start_from_0.5,all_modulations_weight,True,True,normed_values_normed_weighted_modulations,5,0.3646230252008273,0.2206023265394572,"[0.234618452054063, 0.2346184520540631, 0.0930457787904215, 0.4585466357858826, 0.2904761838642493, 0.4354132795626241, 0.4354132795626241, 0.2904761838642493, 0.8804638783304551, 0.0930457787904215, 0.8804638783304551, 1.0, 0.0]",Method E,Triads,ranking_order
Experimental_methods ,start_from_0.5,all_modulations_weight,True,True,normed_values_normed_weighted_modulations,6,0.3947710995615275,0.181893127826092,"[0.2146099158004105, 0.2146099158004104, 0.1062557183692642, 0.4091370848350219, 0.2689789047128165, 0.3783315057528892, 0.3783315057528894, 0.2689789047128165, 0.9044375403651408, 0.1062557183692642, 0.904437540365141, 1.0, 0.0]",Method E,Triads,ranking_order
Experimental_methods ,start_from_0.5,all_modulations_weight,True,True,normed_values_normed_weighted_modulations,7,0.4252383615711431,0.1474581990004853,"[0.1850627694374193, 0.1850627694374195, 0.1024763600362297, 0.3524456670340746, 0.2431927465796588, 0.3285816576450092, 0.3285816576450092, 0.2431927465796588, 0.9196838027136948, 0.1024763600362294, 0.9196838027136948, 1.0, 0.0]",Method E,Triads,ranking_order
Experimental_methods ,start_from_0.5,all_modulations_weight,True,True,normed_values_normed_weighted_modulations,8,0.4263248460888915,0.1463156135239498,"[0.191718753903076, 0.1917187539030762, 0.0925105401107664, 0.3170505879511482, 0.2395036107515596, 0.3202194320223721, 0.3202194320223721, 0.2395036107515596, 0.9097337016679576, 0.0925105401107667, 0.9097337016679576, 1.0, 0.0]",Method E,Triads,ranking_order
Experimental_methods ,start_from_0.5,all_modulations_weight,True,True,normed_values_normed_weighted_modulations,9,0.4721999023114016,0.103253106078142,"[0.131106990451373, 0.131106990451373, 0.0073100667620766, 0.1783273058207677, 0.1806064910368327, 0.2008334318013191, 0.2008334318013191, 0.1806064910368327, 0.8878067698463941, 0.0073100667620766, 0.8878067698463941, 1.0, 0.0]",Method E,Triads,ranking_order
Experimental_methods ,start_from_0.5,all_modulations_weight,True,True,normed_values_normed_weighted_modulations,10,0.4626805376685014,0.11137364958954,"[0.1286491194961533, 0.1286491194961534, 0.0134574104478371, 0.2558613125431579, 0.1950571372136859, 0.240349801450969, 0.240349801450969, 0.1950571372136859, 0.877839305864621, 0.0134574104478371, 0.877839305864621, 1.0, 0.0]",Method E,Triads,ranking_order
Experimental_methods ,start_from_0.5,all_modulations_weight,True,True,normed_values_normed_weighted_modulations,11,0.4549969029650649,0.1182342131113251,"[0.1477730503611844, 0.1477730503611844, 2.10180359031878e-16, 0.2294641557514415, 0.188671443959595, 0.2566214957868428, 0.2566214957868428, 0.188671443959595, 0.856710772235314, 0.0, 0.856710772235314, 1.0, 0.0032649431286824]",Method E,Triads,ranking_order
Experimental_methods ,start_from_0.5,all_modulations_weight,True,True,normed_values_normed_weighted_modulations,12,0.4724244856542658,0.1030665310803675,"[0.1356729727423808, 0.1356729727423808, 4.618802252995152e-16, 0.1751360481445876, 0.1597938201295949, 0.2211852800805839, 0.2211852800805843, 0.1597938201295949, 0.8637812741836725, 0.0, 0.863781274183673, 1.0, 0.0087154242525478]",Method E,Triads,ranking_order
Experimental_methods ,start_from_0.5,all_modulations_weight,True,True,normed_values_normed_weighted_modulations,13,0.4619258569062674,0.112035302003102,"[0.1474470122327603, 0.1474470122327603, 0.0, 0.2024717866234382, 0.158021924018389, 0.2495893488776255, 0.2495893488776255, 0.158021924018389, 0.854788877866536, 5.0023296730492545e-16, 0.854788877866536, 1.0, 0.0104291077328477]",Method E,Triads,ranking_order
Experimental_methods ,start_from_0.5,all_modulations_weight,True,True,normed_values_normed_weighted_modulations,14,0.4598913801379584,0.1138321755442354,"[0.1419238246170778, 0.1419238246170778, 0.0003051217247371, 0.1967415287138073, 0.1407534087839981, 0.2724360233535963, 0.2724360233535963, 0.1407534087839981, 0.8591283304486204, 0.0003051217247371, 0.8591283304486204, 1.0, 0.0]",Method E,Triads,ranking_order
Experimental_methods ,start_from_0.5,all_modulations_weight,True,True,normed_values_normed_weighted_modulations,15,0.4513307537451523,0.1216052621042739,"[0.1452977759481788, 0.1452977759481788, 0.0086291646733812, 0.2456607633826028, 0.1778582161696706, 0.2964075930605658, 0.2964075930605658, 0.1778582161696706, 0.842845213644219, 0.0086291646733818, 0.842845213644219, 1.0, 0.0]",Method E,Triads,ranking_order
Experimental_methods ,start_from_0.5,all_modulations_weight,True,True,normed_values_normed_weighted_modulations,16,0.452161824582361,0.1208355238613474,"[0.1524903127826964, 0.1524903127826964, 0.0177128421743655, 0.2209415402219956, 0.1598518243219045, 0.2958369913415968, 0.2958369913415968, 0.1598518243219045, 0.8540387657123184, 0.0177128421743655, 0.8540387657123184, 1.0, 0.0]",Method E,Triads,ranking_order
Experimental_methods ,start_from_0.5,all_modulations_weight,True,True,normed_values_normed_weighted_modulations,17,0.4479227326523594,0.1247960245088918,"[0.1558455592891334, 0.1558455592891334, 0.0080345230405093, 0.2242980836604648, 0.1577922275551159, 0.2911433047768784, 0.2911433047768784, 0.1577922275551152, 0.8381500505697141, 0.0080345230405083, 0.8381500505697141, 1.0, 0.0]",Method E,Triads,ranking_order
Experimental_methods ,start_from_0.5,all_modulations_weight,True,True,normed_values_normed_weighted_modulations,18,0.4598103682148675,0.1139041251228833,"[0.1470807458862785, 0.1470807458862785, 0.0, 0.203151684748279, 0.1531642189376687, 0.2837228915852586, 0.2837228915852586, 0.153164218937668, 0.8346344809198811, 0.0, 0.8346344809198811, 1.0, 0.0097787063288103]",Method E,Triads,ranking_order
Experimental_methods ,start_from_0.5,all_modulations_weight,True,True,normed_values_normed_weighted_modulations,19,0.4524151017990241,0.1206015878033691,"[0.1525924380461273, 0.1525924380461273, 0.0093909753989374, 0.205807085343579, 0.1433788528989898, 0.2907404860309089, 0.2907404860309089, 0.1433788528989898, 0.841938268846621, 0.0093909753989374, 0.841938268846621, 1.0, 0.0]",Method E,Triads,ranking_order
