method,r_names_used,distributive,weights_on_harmonics,weights_on_regions,cap,normed_column,harmonics_considered,correlation,p_value,final_ranking_correlate,compared_with,cleaned_method_name
Experimental_methods ,start_from_0.5,False,False,True,120,normed_values_normed_weighted_modulations,25,0.2522573763612618,0.4057162076511843,"[0.5462184873949536, 0.0, 0.0357142857142827, 0.285714285714282, 0.4155844155844128, 0.8928571428571431, 0.8571428571428575, 0.5462184873949536, 1.0, 0.3877551020408152, 1.0, 0.4586466165413542, 0.0357142857142827]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,120,normed_values_normed_weighted_modulations,26,0.2356137958053162,0.43838286378498,"[0.4603174603174605, 0.0555555555555579, 0.0892857142857138, 0.3253968253968236, 0.4480519480519468, 0.8988095238095244, 0.8650793650793658, 0.5714285714285684, 1.0, 0.3376623376623373, 1.0, 0.4887218045112802, 0.0]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,120,normed_values_normed_weighted_modulations,27,0.2356137958053162,0.43838286378498,"[0.4603174603174605, 0.0555555555555579, 0.0892857142857138, 0.3253968253968236, 0.4480519480519468, 0.8988095238095244, 0.8650793650793658, 0.5714285714285684, 1.0, 0.3376623376623373, 1.0, 0.4887218045112802, 0.0]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,120,normed_values_normed_weighted_modulations,28,0.2356137958053162,0.43838286378498,"[0.4603174603174605, 0.0555555555555579, 0.0892857142857138, 0.3253968253968236, 0.4480519480519468, 0.8988095238095244, 0.8650793650793658, 0.5714285714285684, 1.0, 0.3376623376623373, 1.0, 0.4887218045112802, 0.0]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,120,normed_values_normed_weighted_modulations,29,0.2356137958053162,0.43838286378498,"[0.4603174603174605, 0.0555555555555579, 0.0892857142857138, 0.3253968253968236, 0.4480519480519468, 0.8988095238095244, 0.8650793650793658, 0.5714285714285684, 1.0, 0.3376623376623373, 1.0, 0.4887218045112802, 0.0]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,120,normed_values_normed_weighted_modulations,30,0.2356137958053162,0.43838286378498,"[0.4603174603174605, 0.0555555555555579, 0.0892857142857138, 0.3253968253968236, 0.4480519480519468, 0.8988095238095244, 0.8650793650793658, 0.5714285714285684, 1.0, 0.3376623376623373, 1.0, 0.4887218045112802, 0.0]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,120,normed_values_normed_weighted_modulations,31,0.2356137958053162,0.43838286378498,"[0.4603174603174605, 0.0555555555555579, 0.0892857142857138, 0.3253968253968236, 0.4480519480519468, 0.8988095238095244, 0.8650793650793658, 0.5714285714285684, 1.0, 0.3376623376623373, 1.0, 0.4887218045112802, 0.0]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,True,120,normed_values_normed_weighted_modulations,32,0.2356137958053162,0.43838286378498,"[0.4603174603174605, 0.0555555555555579, 0.0892857142857138, 0.3253968253968236, 0.4480519480519468, 0.8988095238095244, 0.8650793650793658, 0.5714285714285684, 1.0, 0.3376623376623373, 1.0, 0.4887218045112802, 0.0]",ranking_order,Method C
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,2,0.0648203723552164,0.8333683978509274,"[0.0, 0.5, 0.0, 0.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,3,-0.0500626174321758,0.8709786343070509,"[0.0, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.0]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,4,0.1180562672201909,0.7008923143716337,"[0.0, 1.0, 0.5, 0.5, 1.0, 1.0, 0.5, 0.0, 1.0, 0.5, 0.5, 1.0, 0.5]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,5,-0.0221186977601904,0.942823122984382,"[0.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 1.0, 0.0]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,6,0.1069044967649696,0.7281331947917224,"[0.0, 1.0, 0.5, 0.5, 1.0, 1.0, 0.0, 0.0, 1.0, 0.5, 0.5, 1.0, 0.5]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,7,-0.0407569572969611,0.8948281038388254,"[0.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 1.0, 1.0, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 1.0, 0.0]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,8,-5.551115123125783e-17,1.000000000000001,"[0.25, 0.5, 0.0, 0.25, 0.75, 0.75, 0.25, 0.25, 0.5, 0.25, 0.0, 1.0, 0.0]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,9,-0.1139605764596379,0.7108606898922698,"[0.5, 0.75, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5, 0.5, 0.75, 0.0, 1.0, 0.5]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,10,-0.1139605764596379,0.7108606898922698,"[0.5, 0.75, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5, 0.5, 0.75, 0.0, 1.0, 0.5]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,11,-0.1139605764596379,0.7108606898922698,"[0.5, 0.75, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5, 0.5, 0.75, 0.0, 1.0, 0.5]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,12,-0.1183215956619923,0.7002480388345314,"[0.4, 0.6, 0.4, 0.4, 0.8, 1.0, 0.4, 0.4, 0.4, 0.6, 0.0, 0.8, 0.4]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,13,-0.0676123403782813,0.8262872941172343,"[0.4, 0.4, 0.4, 0.4, 0.8, 1.0, 0.4, 0.4, 0.4, 0.8, 0.0, 0.6, 0.4]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,14,0.0,1.000000000000001,"[0.5, 0.5, 0.25, 0.25, 1.0, 1.0, 0.25, 0.5, 0.5, 0.75, 0.0, 1.0, 0.25]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,15,-0.1304101327393252,0.6710960437577824,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5, 0.8333333333333334, 1.0, 0.3333333333333333, 0.5, 0.3333333333333333, 0.6666666666666666, 0.0, 0.6666666666666666, 0.1666666666666666]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,16,-0.1202675588605909,0.6955284798876481,"[0.3333333333333333, 0.3333333333333333, 0.1666666666666666, 0.3333333333333333, 0.6666666666666666, 1.0, 0.3333333333333333, 0.3333333333333333, 0.1666666666666666, 0.6666666666666666, 0.0, 0.5, 0.1666666666666666]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,17,-0.173421993904824,0.5709857058577968,"[0.4285714285714285, 0.4285714285714285, 0.2857142857142857, 0.4285714285714285, 0.8571428571428571, 1.0, 0.4285714285714285, 0.4285714285714285, 0.2857142857142857, 0.7142857142857143, 0.0, 0.7142857142857143, 0.1428571428571428]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,18,-0.0744437500478197,0.8090130915154367,"[0.5, 0.5, 0.1666666666666666, 0.3333333333333333, 0.8333333333333334, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.8333333333333334, 0.0, 0.6666666666666666, 0.3333333333333333]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,19,-0.1653250178165269,0.5893599426147711,"[0.4285714285714285, 0.4285714285714285, 0.2857142857142857, 0.5714285714285714, 0.8571428571428571, 1.0, 0.4285714285714285, 0.4285714285714285, 0.2857142857142857, 0.8571428571428571, 0.0, 0.5714285714285714, 0.2857142857142857]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,20,-0.1653250178165269,0.5893599426147711,"[0.4285714285714285, 0.4285714285714285, 0.2857142857142857, 0.5714285714285714, 0.8571428571428571, 1.0, 0.4285714285714285, 0.4285714285714285, 0.2857142857142857, 0.8571428571428571, 0.0, 0.5714285714285714, 0.2857142857142857]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,21,-0.1650988373515555,0.5898765371764285,"[0.4444444444444444, 0.4444444444444444, 0.3333333333333333, 0.5555555555555556, 0.8888888888888888, 1.0, 0.5555555555555556, 0.4444444444444444, 0.3333333333333333, 0.8888888888888888, 0.0, 0.5555555555555556, 0.3333333333333333]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,22,-0.1634082913836501,0.5937433720722746,"[0.4, 0.4, 0.3, 0.5, 0.8, 1.0, 0.5, 0.4, 0.3, 0.8, 0.0, 0.5, 0.3]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,23,-0.1187977408278728,0.6990923172624184,"[0.3333333333333333, 0.4444444444444444, 0.2222222222222222, 0.4444444444444444, 0.8888888888888888, 1.0, 0.4444444444444444, 0.3333333333333333, 0.4444444444444444, 0.7777777777777778, 0.0, 0.5555555555555556, 0.2222222222222222]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,24,-0.1193638151398557,0.6977190919800081,"[0.3, 0.4, 0.2, 0.4, 0.8, 1.0, 0.4, 0.3, 0.4, 0.7, 0.0, 0.5, 0.2]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,25,-0.0916921402441117,0.7657667321350721,"[0.2222222222222222, 0.3333333333333333, 0.1111111111111111, 0.3333333333333333, 0.7777777777777778, 1.0, 0.3333333333333333, 0.2222222222222222, 0.3333333333333333, 0.6666666666666666, 0.0, 0.4444444444444444, 0.1111111111111111]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,26,-0.0666851929048085,0.8286374481505262,"[0.3333333333333333, 0.3333333333333333, 0.1111111111111111, 0.3333333333333333, 0.7777777777777778, 1.0, 0.3333333333333333, 0.2222222222222222, 0.3333333333333333, 0.7777777777777778, 0.0, 0.4444444444444444, 0.2222222222222222]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,27,-0.0666851929048085,0.8286374481505262,"[0.3333333333333333, 0.3333333333333333, 0.1111111111111111, 0.3333333333333333, 0.7777777777777778, 1.0, 0.3333333333333333, 0.2222222222222222, 0.3333333333333333, 0.7777777777777778, 0.0, 0.4444444444444444, 0.2222222222222222]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,28,-0.0666851929048085,0.8286374481505262,"[0.3333333333333333, 0.3333333333333333, 0.1111111111111111, 0.3333333333333333, 0.7777777777777778, 1.0, 0.3333333333333333, 0.2222222222222222, 0.3333333333333333, 0.7777777777777778, 0.0, 0.4444444444444444, 0.2222222222222222]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,29,-0.0666851929048085,0.8286374481505262,"[0.3333333333333333, 0.3333333333333333, 0.1111111111111111, 0.3333333333333333, 0.7777777777777778, 1.0, 0.3333333333333333, 0.2222222222222222, 0.3333333333333333, 0.7777777777777778, 0.0, 0.4444444444444444, 0.2222222222222222]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,30,-0.0666851929048085,0.8286374481505262,"[0.3333333333333333, 0.3333333333333333, 0.1111111111111111, 0.3333333333333333, 0.7777777777777778, 1.0, 0.3333333333333333, 0.2222222222222222, 0.3333333333333333, 0.7777777777777778, 0.0, 0.4444444444444444, 0.2222222222222222]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,31,-0.0666851929048085,0.8286374481505262,"[0.3333333333333333, 0.3333333333333333, 0.1111111111111111, 0.3333333333333333, 0.7777777777777778, 1.0, 0.3333333333333333, 0.2222222222222222, 0.3333333333333333, 0.7777777777777778, 0.0, 0.4444444444444444, 0.2222222222222222]",ranking_order,Method B
Experimental_methods ,start_from_0.5,False,False,False,120,normed_values_only_modulations,32,-0.0666851929048085,0.8286374481505262,"[0.3333333333333333, 0.3333333333333333, 0.1111111111111111, 0.3333333333333333, 0.7777777777777778, 1.0, 0.3333333333333333, 0.2222222222222222, 0.3333333333333333, 0.7777777777777778, 0.0, 0.4444444444444444, 0.2222222222222222]",ranking_order,Method B
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,2,0.3656551704867629,0.2191999324289791,"[0.2916666666666667, 0.2916666666666667, 0.2916666666666666, 0.4166666666666667, 0.2916666666666667, 0.4166666666666667, 0.4166666666666667, 0.2916666666666667, 1.0, 0.2916666666666666, 0.9999999999999998, 1.0, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,3,0.4308999126131325,0.1415679173664755,"[0.16856441169904, 0.1156679890772322, 0.3737441393168118, 0.4400535833891493, 0.2652549504525391, 0.3762000446528243, 0.3762000446528243, 0.318151373074347, 0.9471035773781922, 0.3503014065639652, 1.0, 0.8881618493138921, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,4,0.4149910985402062,0.1585217005856375,"[0.2195014419764717, 0.1598266613246686, 0.3460686207784277, 0.3791736281420443, 0.1911914301272531, 0.3533058626479629, 0.3710048600912818, 0.2508662107790564, 0.940325219348197, 0.3057273269567436, 1.0, 0.9130959925123217, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,5,0.3860271469824121,0.1926410358179365,"[0.2454294065381646, 0.1848098912047093, 0.3665414000405123, 0.4643479229015018, 0.26843849063036, 0.4265644098765299, 0.4421372432447366, 0.3290580059638153, 0.9393804846665448, 0.324961388532195, 1.0, 0.9262833325004634, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,6,0.4259862349850906,0.146671085718458,"[0.1960719694844897, 0.1286002428149673, 0.3367339721624015, 0.4037997444033354, 0.221048861300362, 0.3627414762776238, 0.3790784496403843, 0.2885205879698845, 0.9325282733304776, 0.2845939598215701, 1.0, 0.9179506663298604, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,7,0.4073747695270892,0.1670835331438684,"[0.2295886245969156, 0.1381857172305696, 0.3656206787432198, 0.4395338574899187, 0.2339678820342986, 0.410936439053878, 0.4267357966244888, 0.2981574159627465, 0.9358104660715524, 0.3399259087337755, 1.0, 0.9024785056198716, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,8,0.4027002440280256,0.1724825842757613,"[0.2441480974207379, 0.1536714538083054, 0.3657385518275177, 0.4029801668684186, 0.200928213757641, 0.3930253254714558, 0.4055500644126514, 0.2661784041794116, 0.9347498095782296, 0.3335354076763133, 1.0, 0.8979874950939015, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,9,0.4091361897251049,0.1650776141994878,"[0.2264507113991815, 0.1354797507896388, 0.3802077872015765, 0.4244623365068062, 0.2206554539242108, 0.3888467819395858, 0.4018019525684871, 0.2800179231179017, 0.9406375308063092, 0.3456286513791199, 1.0, 0.90121172446928, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,10,0.4067380605807679,0.1678124575738349,"[0.2383207921867183, 0.1465336940884461, 0.368605124496606, 0.4136881298523413, 0.2317319424518898, 0.3976980542503933, 0.4108957488607012, 0.2919273682559403, 0.9464720149231646, 0.3333786587443882, 1.0, 0.9123670506619164, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,11,0.3963985200874874,0.179935673217876,"[0.2456462787383938, 0.1541778380613684, 0.3890654633043534, 0.4289313570696616, 0.2281617463492916, 0.4136591638397209, 0.4248526723958288, 0.2885752517298591, 0.9445228580866488, 0.349267449614334, 1.0, 0.9082558380841116, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,12,0.4014244723989637,0.1739752312249752,"[0.2503184960027466, 0.1439141754506797, 0.3774454261338389, 0.4282097804069514, 0.2193052652166308, 0.4035919950760351, 0.4128627369097204, 0.2808678416284745, 0.9434676771917634, 0.3500865909746606, 1.0, 0.9123348159093762, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,13,0.3984135416186843,0.1775306307523588,"[0.2512915760039956, 0.1433135025789657, 0.3839877789849115, 0.4264787704083293, 0.2071594136066242, 0.4058661718050429, 0.4154714385439674, 0.2708757280187593, 0.9400697651856692, 0.3526690997458271, 1.0, 0.9034013537469542, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,14,0.3955293069460123,0.1809794862436901,"[0.2564234707057352, 0.1500431521167869, 0.383601332417746, 0.4150239613150467, 0.2078550091542741, 0.4149911766957283, 0.4231454862488717, 0.2699439076674101, 0.9415727595933936, 0.3521754957032401, 1.0, 0.8978110405220102, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,15,0.3927353812059007,0.1843606235031865,"[0.2603545793461798, 0.1545942450603155, 0.3891143138212395, 0.4261755650395541, 0.2180353099743797, 0.4169154103020151, 0.4234137507638703, 0.2798835887619689, 0.945841471731002, 0.3576996883779411, 1.0, 0.906474706667649, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,16,0.3861608498400383,0.1924737551480495,"[0.2700072141765397, 0.1722383220347376, 0.390262974551083, 0.4228901267969618, 0.220043964841551, 0.4211082433585231, 0.426251158507129, 0.2745061242325695, 0.952186435431612, 0.3578508308942509, 1.0, 0.9170513255268784, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,17,0.3884547754519258,0.1896179577605456,"[0.2794241133022355, 0.1635309891760559, 0.3818694314745613, 0.4201462797404147, 0.2127615107985024, 0.4234795042962567, 0.428746007106579, 0.2671928669108225, 0.9521982012377403, 0.3658818622449851, 1.0, 0.914516039171232, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,18,0.391649923048761,0.1856849237563703,"[0.2722630417540064, 0.1548643764907028, 0.3851988975193575, 0.4240491815155913, 0.210483487717024, 0.4166232364731633, 0.4328759673412616, 0.2771991706962179, 0.9499641848839772, 0.3570438471225807, 1.0, 0.9162186936568848, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,19,0.3868195246961841,0.1916509953657368,"[0.2772154720117862, 0.1594545593294712, 0.3867290763903933, 0.4361105837313517, 0.2153809832602831, 0.426269131059952, 0.4422025567558337, 0.2819330704538785, 0.9493584445718998, 0.3588566051560459, 1.0, 0.9194971433344356, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,20,0.3906667254374559,0.1868896395226056,"[0.2745937135946211, 0.1557871846609926, 0.3812837547672998, 0.4267735434754615, 0.2172933822999239, 0.4249708417351079, 0.4410457426324564, 0.2844363951440034, 0.9489087908443496, 0.3531637998117152, 1.0, 0.9187823467751246, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,21,0.3939743388679675,0.1828563730351055,"[0.2688319840834841, 0.1511009677168966, 0.382270111626935, 0.4243912175260539, 0.216735420088418, 0.4204915331586665, 0.4353251882548705, 0.2832526188342047, 0.9492522468719418, 0.3534250226819383, 1.0, 0.917378459329961, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,22,0.390276901004426,0.1873686560821403,"[0.2739195838102848, 0.1523222796667122, 0.3900965394223216, 0.4288631064351764, 0.2149753796344116, 0.4213161545989361, 0.4434277317323926, 0.2904555002692053, 0.9521051105460828, 0.3556506585806775, 1.0, 0.9165036462857928, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,23,0.3875406806605003,0.190752730423645,"[0.2778370777410613, 0.1564194830893988, 0.3900297185165861, 0.4319396532204421, 0.216353004598584, 0.4229528569859873, 0.44977779584586, 0.2913913672759037, 0.9517248391073092, 0.3553367323343826, 1.0, 0.9183683686414852, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,24,0.3875341957458267,0.1907607961402657,"[0.2785674823781437, 0.1568306935610448, 0.3884261704023444, 0.433075177421233, 0.21692177403386, 0.421948472090262, 0.4478642412463132, 0.2921574047234412, 0.9515979287551756, 0.3536419799856751, 1.0, 0.9207826630922455, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,25,0.3869501695131504,0.1914880684778341,"[0.2798900828308775, 0.1573923326708389, 0.3875784150484473, 0.432506517389893, 0.2182777247377153, 0.4241673290612061, 0.4502450944280325, 0.2939836438842435, 0.9505276443670766, 0.3525767930360393, 1.0, 0.9202874854909372, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,26,0.3866312551218558,0.1918859392887905,"[0.2796728597185391, 0.1569136414744343, 0.3890426526326324, 0.4315083856491047, 0.2154154824582268, 0.4232237667888654, 0.4521502613980883, 0.2945274267130739, 0.949270679406976, 0.3504716956225424, 1.0, 0.9193923594099754, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,27,0.3868080427596456,0.1916653186325207,"[0.2802916434216229, 0.1583009999761582, 0.3876908931154212, 0.4302505827051432, 0.2136795681702434, 0.4219476339034785, 0.4509381291578463, 0.2929665497235734, 0.94915843942458, 0.3512471236489214, 1.0, 0.9192140128432356, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,28,0.3872122205610307,0.1911615278841548,"[0.2813478005498744, 0.1584731017744592, 0.3846053290589348, 0.4267730688335062, 0.2144870309447104, 0.423717627601695, 0.4528542125175273, 0.2944428744187577, 0.9486329204127864, 0.3479779111967401, 1.0, 0.9197285697882852, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,29,0.3878301235407674,0.1903929498062486,"[0.2810218038557773, 0.1585613914296919, 0.3832714954822893, 0.422945782049309, 0.2151048059661603, 0.4248535525872162, 0.4540912865090876, 0.2945531274699815, 0.949130308126531, 0.3465169238400192, 1.0, 0.9191556321308636, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,30,0.3871145270562747,0.1912832223133455,"[0.2810218038557777, 0.1585613914296921, 0.3854421397183218, 0.4251164262853411, 0.2151048059661605, 0.4248535525872161, 0.45626193074512, 0.2967237717060142, 0.9491303081265314, 0.3465169238400193, 1.0, 0.9191556321308636, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,31,0.3872148095691435,0.1911583034823654,"[0.2819413582359473, 0.1598372397798731, 0.3827611087373666, 0.4226084758201651, 0.2116806721815189, 0.4244894080546552, 0.4560348064027563, 0.2936557036231143, 0.948908387248582, 0.3455772503306731, 1.0, 0.9188029456404592, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,True,170,normed_values_normed_weighted_modulations,32,0.3869260727777244,0.1915181129124103,"[0.2834785911686462, 0.1614327951469681, 0.3810716227122098, 0.4211757045148537, 0.2088890087841345, 0.4219031901717668, 0.456865601102937, 0.2913921603694558, 0.9480281640875916, 0.3454762358956313, 1.0, 0.918279837576158, 0.0]",ranking_order,Method E
Experimental_methods ,start_from_0.5,weight_interval_sum,True,False,170,normed_values_only_modulations,2,0.0148022311604334,0.9617206992834468,"[1.0, 1.0, 0.0, 0.0, 0.7499999999999999, 0.7499999999999999, 0.7499999999999999, 0.7499999999999999, 0.2500000000000001, 0.2500000000000001, 0.5, 1.0, 0.7499999999999999]",ranking_order,Method D
Experimental_methods ,start_from_0.5,weight_interval_sum,True,False,170,normed_values_only_modulations,3,0.1007961105625447,0.7431822313625238,"[0.6666666666666663, 1.0, 0.0, 0.0, 0.916666666666667, 0.5833333333333333, 0.5833333333333333, 0.5833333333333333, 0.4166666666666664, 0.2499999999999999, 0.3333333333333333, 0.9999999999999996, 0.7500000000000001]",ranking_order,Method D
Experimental_methods ,start_from_0.5,weight_interval_sum,True,False,170,normed_values_only_modulations,4,0.1108798992420307,0.7183867474724351,"[0.7333333333333335, 0.9999999999999996, 0.1, 0.0, 0.7333333333333331, 0.6666666666666662, 0.4666666666666665, 0.4666666666666665, 0.533333333333333, 0.3000000000000001, 0.4666666666666665, 1.0, 0.6999999999999998]",ranking_order,Method D
Experimental_methods ,start_from_0.5,weight_interval_sum,True,False,170,normed_values_only_modulations,5,0.0137400819197162,0.9644658540132736,"[0.7278911564625853, 1.0, 0.0, 0.0612244897959185, 0.8095238095238099, 0.8231292517006802, 0.4557823129251702, 0.5374149659863948, 0.4421768707482995, 0.2040816326530612, 0.3741496598639456, 1.0, 0.6122448979591836]",ranking_order,Method D
Experimental_methods ,start_from_0.5,weight_interval_sum,True,False,170,normed_values_only_modulations,6,0.0770926718532061,0.8023358695462296,"[0.7297297297297295, 1.0, 0.0067567567567569, 0.0, 0.8108108108108106, 0.8243243243243241, 0.4594594594594596, 0.5405405405405405, 0.4459459459459457, 0.2094594594594594, 0.3783783783783784, 1.0, 0.7499999999999999]",ranking_order,Method D
Experimental_methods ,start_from_0.5,weight_interval_sum,True,False,170,normed_values_only_modulations,7,0.0303936742374208,0.9214834652503836,"[0.7862001943634598, 1.0, 0.0, 0.0515063168124393, 0.8095238095238096, 0.8814382896015549, 0.5140913508260451, 0.5374149659863945, 0.4421768707482998, 0.2623906705539359, 0.3741496598639455, 1.0, 0.6899902818270166]",ranking_order,Method D
