method,r_names_used,distributive,weights_on_harmonics,weights_on_regions,normed_column,harmonics_considered,correlation,p_value,final_ranking_correlate,cleaned_method_name
Experimental_methods ,start_from_0.5,True,False,True,normed_values_weighted_modulations_only,10,0.7816206804439104,0.0016000434423539,"[0.3116279069767442, 0.0, 0.17209302325581394, 0.33023255813953484, 0.43720930232558125, 0.26976744186046503, 0.4372093023255816, 0.6186046511627906, 1.0, 0.5534883720930233, 0.7348837209302327, 0.4744186046511628, 0.9255813953488371]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_normed_weighted_modulations,10,0.7688903554645765,0.0021279104889415,"[0.3301577761081895, 0.0, 0.11135773317591498, 0.26214876033057855, 0.3499486263122626, 0.25009236752552244, 0.349948626312263, 0.5443823989278535, 1.0, 0.56201221703198, 0.688210121136647, 0.471117499101689, 0.8108790383170548]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_only_modulations,11,0.5624847840964701,0.0453833057196698,"[0.25, 0.0, 0.5, 0.6875, 0.8125, 0.375, 0.6875, 0.8125, 0.6875, 0.4375, 0.75, 0.4375, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_weighted_modulations_only,11,0.7496221715020734,0.003174591663864,"[0.40909090909090917, 0.0, 0.20707070707070696, 0.3434343434343435, 0.5252525252525253, 0.24242424242424246, 0.4393939393939395, 0.6919191919191918, 1.0, 0.5353535353535352, 0.8686868686868686, 0.5000000000000001, 0.9848484848484846]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_normed_weighted_modulations,11,0.7368778703723229,0.0040606498345061,"[0.45223265399587825, 0.0, 0.13439541147349696, 0.24585909472559345, 0.4180665512281851, 0.20942545811993513, 0.3560796885733916, 0.6052003921134762, 1.0, 0.5454186795269008, 0.8261652476216249, 0.5028541001652592, 0.8653139654125306]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_only_modulations,12,0.5542047068934521,0.0493708946383124,"[0.3157894736842105, 0.0, 0.47368421052631576, 0.6842105263157895, 0.8421052631578947, 0.3684210526315789, 0.6842105263157895, 0.7368421052631579, 0.6842105263157895, 0.42105263157894735, 0.7368421052631579, 0.47368421052631576, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_weighted_modulations_only,12,0.7222972287046191,0.0052964069812904,"[0.37603305785123975, 0.0, 0.2520661157024794, 0.3925619834710745, 0.6239669421487606, 0.3388429752066117, 0.47107438016528935, 0.6900826446280992, 0.9710743801652891, 0.47933884297520685, 0.8388429752066119, 0.46280991735537186, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_normed_weighted_modulations,12,0.726724375414702,0.0048942311963659,"[0.40423207638776504, 0.0, 0.20659908683860786, 0.32027836219453015, 0.543798685138647, 0.34215158426529524, 0.4125262987538437, 0.6526697125499521, 1.0, 0.5007613014456475, 0.825774646133928, 0.46421653008479363, 0.9155915790536459]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_only_modulations,13,0.5264895497665807,0.0645430961290019,"[0.3181818181818182, 0.0, 0.5454545454545454, 0.7272727272727273, 0.8181818181818182, 0.4090909090909091, 0.6818181818181818, 0.7272727272727273, 0.7272727272727273, 0.4090909090909091, 0.7727272727272727, 0.45454545454545453, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_weighted_modulations_only,13,0.7128551212598033,0.0062387715002775,"[0.41666666666666674, 0.0, 0.29347826086956535, 0.40579710144927555, 0.594202898550725, 0.3079710144927537, 0.427536231884058, 0.6666666666666667, 0.9021739130434786, 0.5072463768115943, 0.844202898550725, 0.44202898550724656, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_normed_weighted_modulations,13,0.7196668321275873,0.0055471070762945,"[0.49798643493005534, 0.0, 0.2560678688275128, 0.3488240920126544, 0.5606861113121522, 0.31735124160549755, 0.39098664688427304, 0.6851901807391424, 0.9888540108394444, 0.5900749648602218, 0.8958019166220755, 0.4849954844536191, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_only_modulations,14,0.4997865437061191,0.0820156368781696,"[0.36, 0.0, 0.6, 0.76, 0.8, 0.44, 0.72, 0.76, 0.68, 0.44, 0.84, 0.44, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_weighted_modulations_only,14,0.6658856061935513,0.0129698996767801,"[0.4703832752613241, 0.0, 0.33101045296167253, 0.44947735191637633, 0.6202090592334495, 0.3205574912891985, 0.4250871080139372, 0.6550522648083626, 0.8919860627177699, 0.4773519163763068, 0.9303135888501742, 0.42857142857142855, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_normed_weighted_modulations,14,0.6641644331237748,0.0132916782496978,"[0.5593647228683728, 0.0, 0.27471085757904135, 0.3779466044325275, 0.5880731751208534, 0.31666859769049527, 0.3596538827332294, 0.6497194498237254, 1.0, 0.5365156606032522, 0.9768978836522787, 0.46811879658594974, 0.9948148042338624]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_only_modulations,15,0.4625111122499417,0.1115219602114739,"[0.4074074074074074, 0.0, 0.5925925925925926, 0.7777777777777778, 0.8148148148148148, 0.4444444444444444, 0.7407407407407407, 0.8148148148148148, 0.7037037037037037, 0.4444444444444444, 0.8518518518518519, 0.4074074074074074, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_weighted_modulations_only,15,0.5984435786205018,0.0307147541154332,"[0.5520504731861196, 0.0, 0.34069400630914815, 0.5236593059936906, 0.6025236593059935, 0.29968454258675054, 0.4574132492113564, 0.6971608832807569, 0.870662460567823, 0.49526813880126164, 0.9274447949526811, 0.37539432176656123, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_normed_weighted_modulations,15,0.5943551504500324,0.0321778347331258,"[0.6541626794258371, 0.0, 0.2920203735144309, 0.4720992822966505, 0.5621266605248297, 0.28647929275325557, 0.39767084950798964, 0.6860530773574249, 0.9621161649809216, 0.5595551189834912, 0.9712623309114534, 0.40586921850079716, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_only_modulations,16,0.4263471873157269,0.1462921796545461,"[0.4827586206896552, 0.0, 0.6206896551724138, 0.7931034482758621, 0.8620689655172413, 0.4827586206896552, 0.7241379310344828, 0.8620689655172413, 0.7586206896551724, 0.4482758620689655, 0.896551724137931, 0.41379310344827586, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_weighted_modulations_only,16,0.5691253384638549,0.0423570254165508,"[0.6109510086455332, 0.0, 0.36023054755043227, 0.5072046109510087, 0.6282420749279538, 0.35158501440922196, 0.4265129682997119, 0.7146974063400575, 0.8731988472622477, 0.47262247838616706, 0.9452449567723341, 0.3919308357348703, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_normed_weighted_modulations,16,0.5724585939632887,0.0408941954444817,"[0.7013961870007289, 0.0, 0.30895076702707697, 0.44525378063219645, 0.5782595873334739, 0.3442176388288923, 0.3626641038865565, 0.6901625204583477, 0.9388978734764707, 0.5239441285652598, 0.9738526737462982, 0.424711209684872, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_only_modulations,17,0.3894546870102127,0.18838153263326,"[0.4838709677419355, 0.0, 0.6451612903225806, 0.8387096774193549, 0.8709677419354839, 0.45161290322580644, 0.7096774193548387, 0.8709677419354839, 0.7419354838709677, 0.45161290322580644, 0.9032258064516129, 0.3870967741935484, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_weighted_modulations_only,17,0.5198317250782561,0.0686277786082481,"[0.6321525885558583, 0.0, 0.37602179836512273, 0.5258855585831061, 0.6485013623978201, 0.31335149863760237, 0.41416893732970034, 0.7220708446866484, 0.8065395095367845, 0.47411444141689385, 0.9291553133514988, 0.3433242506811991, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_normed_weighted_modulations,17,0.5222408192936019,0.0671293871348639,"[0.7295352868531003, 0.0, 0.3167455910888962, 0.44837936973824033, 0.5971649583655474, 0.29854496221742705, 0.345683140097899, 0.6933041403702342, 0.8574141118523815, 0.522777473843787, 0.9500365238771135, 0.36391046054847637, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_only_modulations,18,0.3711316186967651,0.2118507601210871,"[0.5294117647058824, 0.0, 0.6470588235294118, 0.8529411764705882, 0.9117647058823529, 0.47058823529411764, 0.7352941176470589, 0.8823529411764706, 0.7941176470588235, 0.4411764705882353, 0.9117647058823529, 0.4117647058823529, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_weighted_modulations_only,18,0.5039773047540723,0.0790784333603194,"[0.6599496221662469, 0.0, 0.3727959697732999, 0.5365239294710329, 0.6851385390428215, 0.3249370277078086, 0.4584382871536523, 0.7254408060453399, 0.7959697732997483, 0.44584382871536515, 0.934508816120907, 0.36775818639798497, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_normed_weighted_modulations,18,0.5139995580934221,0.0723521334189886,"[0.7489220362253034, 0.0, 0.30931516083503624, 0.4547015557832185, 0.6276229616058144, 0.30636745475015154, 0.39347882566900483, 0.6918736656613234, 0.821067432126658, 0.4867135529010854, 0.9533105242380379, 0.3882073994216241, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_only_modulations,19,0.296953339646463,0.3244944767568967,"[0.5714285714285714, 0.0, 0.6857142857142857, 0.8857142857142857, 0.9142857142857143, 0.4857142857142857, 0.7142857142857143, 0.9142857142857143, 0.8, 0.42857142857142855, 0.9142857142857143, 0.34285714285714286, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_weighted_modulations_only,19,0.4647127898673664,0.1096050275035542,"[0.6683046683046686, 0.0, 0.38083538083538104, 0.5405405405405405, 0.6756756756756755, 0.3341523341523342, 0.39803439803439833, 0.7321867321867324, 0.7936117936117938, 0.4275184275184275, 0.9361179361179363, 0.31695331695331697, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_normed_weighted_modulations,19,0.4891219858647153,0.0898291665807712,"[0.7402980090168853, 0.0, 0.3020223300282831, 0.44364008035808694, 0.611032055122828, 0.31015085104919493, 0.3151435380026198, 0.6853904533652889, 0.8136830659299205, 0.4629510317354868, 0.9537272818054726, 0.33929786434584797, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_only_modulations,20,0.3072177591744232,0.3072322817692638,"[0.5897435897435898, 0.0, 0.6923076923076923, 0.8717948717948718, 0.9230769230769231, 0.48717948717948717, 0.7435897435897436, 0.8974358974358975, 0.7948717948717948, 0.46153846153846156, 0.9230769230769231, 0.358974358974359, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_weighted_modulations_only,20,0.4478325344700052,0.1248812225728734,"[0.6938775510204082, 0.0, 0.38321995464852593, 0.5600907029478456, 0.6689342403628119, 0.28571428571428564, 0.43537414965986376, 0.7369614512471656, 0.7709750566893425, 0.4489795918367347, 0.9251700680272109, 0.3083900226757369, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_normed_weighted_modulations,20,0.4650246302479032,0.1093353295658415,"[0.7698074585812061, 0.0, 0.29818589816320584, 0.46993527925801576, 0.5949700043330463, 0.238835430545275, 0.35035418387524675, 0.6960521319467409, 0.7854027658702055, 0.48028155244891974, 0.9356451051831778, 0.3204362125212577, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_only_modulations,21,0.2773483447907353,0.3589249389534139,"[0.6097560975609756, 0.0, 0.6829268292682927, 0.9024390243902439, 0.926829268292683, 0.5121951219512195, 0.7317073170731707, 0.926829268292683, 0.7804878048780488, 0.4634146341463415, 0.9512195121951219, 0.3170731707317073, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_weighted_modulations_only,21,0.3895483346047135,0.18826599527285,"[0.7478632478632479, 0.0, 0.40384615384615397, 0.579059829059829, 0.6816239316239315, 0.32692307692307687, 0.44017094017094005, 0.7606837606837609, 0.7628205128205127, 0.4166666666666667, 0.9380341880341879, 0.2841880341880341, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_normed_weighted_modulations,21,0.4009436513578198,0.1745399229809362,"[0.8339805398434982, 0.0, 0.3293326575855882, 0.4830735527459355, 0.6100033063044709, 0.2866632728727975, 0.36072536560733587, 0.7150378834140884, 0.7795850515359479, 0.43218143941146814, 0.9398559157946775, 0.3006068970166357, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_only_modulations,22,0.2677594736597467,0.3764510858876589,"[0.6590909090909091, 0.0, 0.7045454545454546, 0.9090909090909091, 0.9545454545454546, 0.5, 0.7272727272727273, 0.9545454545454546, 0.8181818181818182, 0.4772727272727273, 0.9772727272727273, 0.3409090909090909, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_weighted_modulations_only,22,0.3890409786076281,0.1888924789110866,"[0.7445109780439124, 0.0, 0.39720558882235557, 0.5668662674650702, 0.6966067864271461, 0.32534930139720564, 0.4231536926147707, 0.792415169660679, 0.7385229540918167, 0.4231536926147707, 0.9640718562874254, 0.2714570858283433, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_normed_weighted_modulations,22,0.4079647637969592,0.166409907775212,"[0.8074944918406385, 0.0, 0.3093737270180307, 0.46138918716255883, 0.6166476605175109, 0.28719491449754936, 0.33640904059331733, 0.7442354529740428, 0.729739004166948, 0.4347769107886201, 0.9626020841179698, 0.2719523764783977, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_only_modulations,23,0.2665051972805831,0.3787764263972463,"[0.6595744680851063, 0.0, 0.723404255319149, 0.8936170212765957, 0.9574468085106383, 0.5106382978723404, 0.723404255319149, 0.9787234042553191, 0.8085106382978723, 0.46808510638297873, 1.0, 0.3404255319148936, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_weighted_modulations_only,23,0.3456176623521226,0.2474070187265314,"[0.7892791127541594, 0.0, 0.40665434380776344, 0.5563770794824399, 0.6820702402957488, 0.3086876155268023, 0.43622920517560093, 0.7966728280961183, 0.746765249537893, 0.3863216266173754, 0.9500924214417747, 0.2458410351201481, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_normed_weighted_modulations,23,0.3483676430323558,0.2434132404655341,"[0.8684506801995828, 0.0, 0.3149901672622697, 0.4531847990235629, 0.5960477714848564, 0.2592048889758814, 0.3555560254593902, 0.7396741911057448, 0.7446826309735443, 0.3856099214768481, 0.9339245621912888, 0.23464936683506582, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_only_modulations,24,0.2799520062819942,0.3542432441847767,"[0.6538461538461539, 0.0, 0.6923076923076923, 0.8653846153846154, 0.9230769230769231, 0.5, 0.6923076923076923, 0.9423076923076923, 0.7692307692307693, 0.4423076923076923, 0.9807692307692307, 0.34615384615384615, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_weighted_modulations_only,24,0.3232947729325286,0.2812667455452808,"[0.7958477508650517, 0.0, 0.44463667820069164, 0.5899653979238751, 0.7076124567474047, 0.33044982698961906, 0.44809688581314844, 0.8269896193771626, 0.7629757785467125, 0.3788927335640137, 0.9602076124567472, 0.24740484429065715, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_normed_weighted_modulations,24,0.318043749025415,0.2896028194632363,"[0.8825479295474614, 0.0, 0.37607716230358673, 0.506005729169568, 0.6414264380664695, 0.2920289202614558, 0.3808899982292492, 0.7940392826972552, 0.7839285461252518, 0.3849218594598507, 0.9556336614059894, 0.2336609719578488, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_only_modulations,25,0.2644790104529143,0.3825487616117541,"[0.6727272727272727, 0.0, 0.6909090909090909, 0.8545454545454545, 0.9090909090909091, 0.4909090909090909, 0.6909090909090909, 0.9272727272727272, 0.7818181818181819, 0.41818181818181815, 0.9818181818181818, 0.32727272727272727, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_weighted_modulations_only,25,0.2833155900253534,0.3482442936304025,"[0.8175675675675674, 0.0, 0.43412162162162166, 0.5878378378378377, 0.7128378378378378, 0.30574324324324337, 0.42060810810810795, 0.8530405405405402, 0.7567567567567567, 0.34121621621621623, 0.9493243243243243, 0.2077702702702702, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_normed_weighted_modulations,25,0.2705494751655229,0.3713057502878983,"[0.9069917371766012, 0.0, 0.3547084988463641, 0.5002413158890203, 0.6490611186627936, 0.25478208126021923, 0.3355614757022901, 0.8336846157681033, 0.7685402345329556, 0.3377797283836162, 0.9396750208372874, 0.1794895987779125, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_only_modulations,26,0.2576772662113646,0.3953551950936669,"[0.6721311475409836, 0.0, 0.7049180327868853, 0.8688524590163934, 0.9016393442622951, 0.5081967213114754, 0.6885245901639344, 0.9180327868852459, 0.7868852459016393, 0.4262295081967213, 0.9672131147540983, 0.32786885245901637, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_weighted_modulations_only,26,0.2825742475773943,0.3495617029992963,"[0.8177641653905057, 0.0, 0.42879019908116395, 0.5742725880551304, 0.7075038284839203, 0.312404287901991, 0.3966309341500768, 0.8238897396630938, 0.7427258805513018, 0.339969372128637, 0.9310872894333844, 0.20826952526799383, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_normed_weighted_modulations,26,0.2702984548087315,0.3717671475841123,"[0.9093548425938791, 0.0, 0.3400773433103539, 0.47390092935831707, 0.6442157923595375, 0.2565202908502291, 0.30129149481166245, 0.7976211208918979, 0.7468010643325622, 0.3326098895800732, 0.9216618616648222, 0.1797132573158911, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_only_modulations,27,0.2612440342683542,0.3886122339857426,"[0.6666666666666666, 0.0, 0.6818181818181818, 0.8333333333333334, 0.8939393939393939, 0.5, 0.6515151515151515, 0.9090909090909091, 0.7727272727272727, 0.4090909090909091, 0.9393939393939394, 0.3181818181818182, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_weighted_modulations_only,27,0.2665750746901842,0.3786466800222761,"[0.825284090909091, 0.0, 0.4360795454545454, 0.5710227272727273, 0.7045454545454551, 0.32386363636363663, 0.3920454545454546, 0.8267045454545455, 0.7173295454545456, 0.3295454545454545, 0.9204545454545459, 0.19886363636363644, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_normed_weighted_modulations,27,0.2487424455925726,0.4125089363023496,"[0.9232522864176897, 0.0, 0.3599344501951166, 0.484433322076858, 0.6432965536183233, 0.27646719093720284, 0.30999628306865395, 0.8056329002875957, 0.717725746794571, 0.32469664752387534, 0.9205933487874473, 0.1695666790844742, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_only_modulations,28,0.2422757505248237,0.4251551940652474,"[0.6901408450704225, 0.0, 0.704225352112676, 0.8309859154929577, 0.9014084507042254, 0.5070422535211268, 0.6619718309859155, 0.9154929577464789, 0.7605633802816901, 0.4225352112676056, 0.9436619718309859, 0.30985915492957744, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_weighted_modulations_only,28,0.2435288399606587,0.4226896566744025,"[0.8344459279038717, 0.0, 0.4606141522029374, 0.5914552736982643, 0.7036048064085448, 0.33244325767690236, 0.3965287049399199, 0.8371161548731644, 0.7102803738317758, 0.32443257676902526, 0.9332443257676902, 0.17890520694258988, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_normed_weighted_modulations,28,0.2259271842537238,0.4579708680195017,"[0.9254933910190899, 0.0, 0.38349173948460014, 0.5124310771228713, 0.6372325439376104, 0.28473903470424616, 0.3100887524017007, 0.816469386295286, 0.7132479832806885, 0.3105005892803303, 0.9360833946624315, 0.14221188203183294, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_only_modulations,29,0.2290751508396733,0.4515595479847403,"[0.7162162162162162, 0.0, 0.7162162162162162, 0.8378378378378378, 0.8918918918918919, 0.4864864864864865, 0.6621621621621622, 0.9324324324324325, 0.7702702702702703, 0.4189189189189189, 0.9459459459459459, 0.3108108108108108, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_weighted_modulations_only,29,0.2367792884224101,0.4360542359789201,"[0.8441890166028099, 0.0, 0.4623243933588761, 0.6040868454661558, 0.7203065134099615, 0.32183908045977005, 0.40102171136653875, 0.8569604086845471, 0.6973180076628354, 0.3320561941251597, 0.9527458492975736, 0.17624521072796953, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_normed_weighted_modulations,29,0.2240707141720874,0.4617722206340639,"[0.9252674957268413, 0.0, 0.3799305900078087, 0.5264962206591243, 0.6644947234194271, 0.2774620006726365, 0.31574837422095986, 0.835513276993843, 0.6895450609364073, 0.3226610955610611, 0.9618006186644946, 0.13724829745424671, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_only_modulations,30,0.2172126537548169,0.4759445045995412,"[0.7215189873417721, 0.0, 0.7088607594936709, 0.8481012658227848, 0.8860759493670886, 0.4810126582278481, 0.6582278481012658, 0.9367088607594937, 0.759493670886076, 0.4050632911392405, 0.9367088607594937, 0.3037974683544304, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_weighted_modulations_only,30,0.2158484332182231,0.4787877661158027,"[0.8822829964328184, 0.0, 0.4708680142687273, 0.6195005945303214, 0.7265160523186679, 0.3198573127229486, 0.4173602853745544, 0.8537455410225924, 0.6896551724137931, 0.33769322235433985, 0.947681331747919, 0.18430439952437574, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_normed_weighted_modulations,30,0.2011834093242431,0.5098450066368017,"[0.9758493222618485, 0.0, 0.39688088260401794, 0.5449174710290435, 0.6768677175302253, 0.2779848726046202, 0.3424933027941052, 0.8294764895131125, 0.6842238967849568, 0.33770872115513556, 0.9593218845029453, 0.15321932608767325, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_only_modulations,31,0.1982547672827337,0.5161530391223873,"[0.7439024390243902, 0.0, 0.7195121951219512, 0.8536585365853658, 0.9024390243902439, 0.4878048780487805, 0.6585365853658537, 0.9390243902439024, 0.7682926829268293, 0.4024390243902439, 0.9512195121951219, 0.2926829268292683, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_weighted_modulations_only,31,0.1991182732041292,0.5142895318836915,"[0.8899082568807337, 0.0, 0.4931192660550461, 0.6479357798165136, 0.7603211009174312, 0.3325688073394498, 0.4311926605504589, 0.881880733944954, 0.7006880733944956, 0.34174311926605544, 0.9644495412844037, 0.17889908256880757, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_normed_weighted_modulations,31,0.1879478462743948,0.5386243748696472,"[0.9744604032959776, 0.0, 0.4234516378142172, 0.5818618210149452, 0.7160158184752309, 0.29314462970728405, 0.36174893279170334, 0.867076833369752, 0.6951425101108507, 0.3441819632191298, 0.9751426161206139, 0.14947663640105807, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_only_modulations,32,0.1806495473550582,0.5547850779126128,"[0.7674418604651163, 0.0, 0.7325581395348837, 0.8488372093023255, 0.9186046511627907, 0.4883720930232558, 0.6511627906976745, 0.9418604651162791, 0.7906976744186046, 0.3953488372093023, 0.9651162790697675, 0.27906976744186046, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_weighted_modulations_only,32,0.1875363389062171,0.5395301691293144,"[0.9064200217627854, 0.0, 0.49727965179542966, 0.6398258977149073, 0.7584330794341674, 0.3188248095756255, 0.42002176278563647, 0.8770402611534275, 0.6942328618063109, 0.32426550598476583, 0.9815016322089223, 0.16974972796517948, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,True,normed_values_normed_weighted_modulations,32,0.1792833015230444,0.5578327197568299,"[0.9854081265540123, 0.0, 0.4235969715185777, 0.5726839456879995, 0.7059163835691736, 0.2726578166454965, 0.3488813951622137, 0.8589837684380555, 0.6753911420924252, 0.3211643973576155, 0.9917217490760156, 0.14142071158772299, 1.0]",Method C
Experimental_methods ,start_from_0.5,True,False,False,normed_values_only_modulations,2,0.4134883848149784,0.1601879853485839,"[0.0, 0.0, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 1.0, 0.5, 1.0, 0.5, 1.0]",Method B
Experimental_methods ,start_from_0.5,True,False,False,normed_values_only_modulations,3,0.6099375455928331,0.0268627085911498,"[0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 1.0]",Method B
Experimental_methods ,start_from_0.5,True,False,False,normed_values_only_modulations,4,0.4937707198786939,0.0863628375609726,"[0.0, 0.0, 0.75, 0.75, 1.0, 0.5, 1.0, 0.75, 1.0, 0.5, 0.75, 0.5, 1.0]",Method B
Experimental_methods ,start_from_0.5,True,False,False,normed_values_only_modulations,5,0.6798187391677779,0.0105765166705139,"[0.0, 0.0, 0.6, 0.6, 0.8, 0.4, 1.0, 0.8, 0.8, 0.6, 0.8, 0.6, 1.0]",Method B
Experimental_methods ,start_from_0.5,True,False,False,normed_values_only_modulations,6,0.686243566496721,0.0095931967367401,"[0.14285714285714285, 0.0, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.8571428571428571, 0.5714285714285714, 0.7142857142857143, 0.42857142857142855, 0.7142857142857143, 0.5714285714285714, 1.0]",Method B
Experimental_methods ,start_from_0.5,True,False,False,normed_values_only_modulations,7,0.5922944824879095,0.0329342747793657,"[0.125, 0.0, 0.5, 0.75, 0.875, 0.375, 0.875, 0.75, 0.625, 0.5, 0.875, 0.5, 1.0]",Method B
Experimental_methods ,start_from_0.5,True,False,False,normed_values_only_modulations,8,0.5806940095632105,0.0374370958772562,"[0.2, 0.0, 0.6, 0.7, 0.9, 0.4, 0.8, 0.8, 0.7, 0.5, 0.9, 0.5, 1.0]",Method B
Experimental_methods ,start_from_0.5,True,False,False,normed_values_only_modulations,9,0.5483757748601416,0.052324472787874,"[0.25, 0.0, 0.5, 0.6666666666666666, 0.8333333333333334, 0.4166666666666667, 0.75, 0.75, 0.75, 0.4166666666666667, 0.75, 0.4166666666666667, 1.0]",Method B
Experimental_methods ,start_from_0.5,True,False,False,normed_values_only_modulations,10,0.5665938328543396,0.0434929676523479,"[0.26666666666666666, 0.0, 0.5333333333333333, 0.6666666666666666, 0.8, 0.4, 0.8, 0.8, 0.6666666666666666, 0.4666666666666667, 0.7333333333333333, 0.4666666666666667, 1.0]",Method B
Experimental_methods ,start_from_0.5,True,False,False,normed_values_only_modulations,11,0.5624847840964701,0.0453833057196698,"[0.25, 0.0, 0.5, 0.6875, 0.8125, 0.375, 0.6875, 0.8125, 0.6875, 0.4375, 0.75, 0.4375, 1.0]",Method B
Experimental_methods ,start_from_0.5,True,False,False,normed_values_only_modulations,12,0.5542047068934521,0.0493708946383124,"[0.3157894736842105, 0.0, 0.47368421052631576, 0.6842105263157895, 0.8421052631578947, 0.3684210526315789, 0.6842105263157895, 0.7368421052631579, 0.6842105263157895, 0.42105263157894735, 0.7368421052631579, 0.47368421052631576, 1.0]",Method B
