,case,note_names,periods_considered,tension_score,chord_label,normalized_tension_score,threshold_exponent_applied
1744,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F#3",8,1287.4153317246862,M7,0.10179917983525419,10**-6
1745,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F#3",9,1287.4153317246862,M7,0.10179917983525419,10**-6
1746,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F#3",10,1287.4153317246862,M7,0.10179917983525419,10**-6
1747,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F#3",11,1287.4153317246862,M7,0.10179917983525419,10**-6
1748,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F#3",12,1287.4153317246862,M7,0.10179917983525419,10**-6
1749,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F#3",13,1287.4153317246862,M7,0.10179917983525419,10**-6
1750,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F#3",14,1287.4153317246862,M7,0.10179917983525419,10**-6
1751,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F#3",15,1287.4153317246862,M7,0.10179917983525419,10**-6
1752,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F#3",16,1287.4153317246862,M7,0.10179917983525419,10**-6
1753,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F#3",17,1287.4153317246862,M7,0.10179917983525419,10**-6
1754,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F#3",18,1287.4153317246862,M7,0.10179917983525419,10**-6
1755,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F#3",19,1287.4153317246862,M7,0.10179917983525419,10**-6
1756,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F#3",20,1287.4153317246862,M7,0.10179917983525419,10**-6
1757,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F#3",21,1287.4153317246862,M7,0.10179917983525419,10**-6
1758,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F#3",22,1287.4153317246862,M7,0.10179917983525419,10**-6
1759,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F#3",23,1287.4153317246862,M7,0.10179917983525419,10**-6
1760,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F#3",24,1287.4153317246862,M7,0.10179917983525419,10**-6
1761,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F#3",25,1287.4153317246862,M7,0.10179917983525419,10**-6
1762,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F#3",26,1287.4153317246862,M7,0.10179917983525419,10**-6
1763,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F#3",27,1287.4153317246862,M7,0.10179917983525419,10**-6
1764,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F#3",28,1287.4153317246862,M7,0.10179917983525419,10**-6
1765,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F#3",29,1287.4153317246862,M7,0.10179917983525419,10**-6
1766,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F#3",30,1287.4153317246862,M7,0.10179917983525419,10**-6
1767,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F#3",31,1287.4153317246862,M7,0.10179917983525419,10**-6
1768,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F#3",32,1287.4153317246862,M7,0.10179917983525419,10**-6
1769,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",4,1489.5473087920109,m7,0.2254764000928299,10**-6
1770,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",5,1489.5473087920109,m7,0.2254764000928299,10**-6
1771,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",6,1489.5473087920109,m7,0.2254764000928299,10**-6
1772,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",7,1489.5473087920109,m7,0.2254764000928299,10**-6
1773,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",8,1489.5473087920109,m7,0.2254764000928299,10**-6
1774,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",9,1489.5473087920109,m7,0.2254764000928299,10**-6
1775,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",10,1489.5473087920109,m7,0.2254764000928299,10**-6
1776,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",11,1489.5473087920109,m7,0.2254764000928299,10**-6
1777,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",12,1489.5473087920109,m7,0.2254764000928299,10**-6
1778,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",13,1489.5473087920109,m7,0.2254764000928299,10**-6
1779,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",14,1489.5473087920109,m7,0.2254764000928299,10**-6
1780,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",15,1489.5473087920109,m7,0.2254764000928299,10**-6
1781,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",16,1489.5473087920109,m7,0.2254764000928299,10**-6
1782,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",17,1489.5473087920109,m7,0.2254764000928299,10**-6
1783,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",18,1489.5473087920109,m7,0.2254764000928299,10**-6
1784,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",19,1489.5473087920109,m7,0.2254764000928299,10**-6
1785,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",20,1489.5473087920109,m7,0.2254764000928299,10**-6
1786,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",21,1489.5473087920109,m7,0.2254764000928299,10**-6
1787,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",22,1489.5473087920109,m7,0.2254764000928299,10**-6
1788,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",23,1489.5473087920109,m7,0.2254764000928299,10**-6
1789,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",24,1489.5473087920109,m7,0.2254764000928299,10**-6
1790,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",25,1489.5473087920109,m7,0.2254764000928299,10**-6
1791,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",26,1489.5473087920109,m7,0.2254764000928299,10**-6
1792,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",27,1489.5473087920109,m7,0.2254764000928299,10**-6
1793,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",28,1489.5473087920109,m7,0.2254764000928299,10**-6
1794,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",29,1489.5473087920109,m7,0.2254764000928299,10**-6
1795,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",30,1489.5473087920109,m7,0.2254764000928299,10**-6
1796,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",31,1489.5473087920109,m7,0.2254764000928299,10**-6
1797,Smallest_t_sub_and_choose_top_3_delta_t,"G2,F3",32,1489.5473087920109,m7,0.2254764000928299,10**-6
1798,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",4,1949.0347281448219,m2,0.506620074603839,10**-6
1799,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",5,1949.0347281448219,m2,0.506620074603839,10**-6
1800,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",6,1949.0347281448219,m2,0.506620074603839,10**-6
1801,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",7,1949.0347281448219,m2,0.506620074603839,10**-6
1802,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",8,1949.0347281448219,m2,0.506620074603839,10**-6
1803,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",9,1949.0347281448219,m2,0.506620074603839,10**-6
1804,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",10,1949.0347281448219,m2,0.506620074603839,10**-6
1805,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",11,1949.0347281448219,m2,0.506620074603839,10**-6
1806,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",12,1949.0347281448219,m2,0.506620074603839,10**-6
1807,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",13,1949.0347281448219,m2,0.506620074603839,10**-6
1808,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",14,1949.0347281448219,m2,0.506620074603839,10**-6
1809,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",15,1949.0347281448219,m2,0.506620074603839,10**-6
1810,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",16,1949.0347281448219,m2,0.506620074603839,10**-6
1811,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",17,1949.0347281448219,m2,0.506620074603839,10**-6
1812,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",18,1949.0347281448219,m2,0.506620074603839,10**-6
1813,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",19,1949.0347281448219,m2,0.506620074603839,10**-6
1814,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",20,1949.0347281448219,m2,0.506620074603839,10**-6
1815,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",21,1949.0347281448219,m2,0.506620074603839,10**-6
1816,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",22,1949.0347281448219,m2,0.506620074603839,10**-6
1817,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",23,1949.0347281448219,m2,0.506620074603839,10**-6
1818,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",24,1949.0347281448219,m2,0.506620074603839,10**-6
1819,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",25,1949.0347281448219,m2,0.506620074603839,10**-6
1820,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",26,1949.0347281448219,m2,0.506620074603839,10**-6
1821,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",27,1949.0347281448219,m2,0.506620074603839,10**-6
1822,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",28,1949.0347281448219,m2,0.506620074603839,10**-6
1823,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",29,1949.0347281448219,m2,0.506620074603839,10**-6
1824,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",30,1949.0347281448219,m2,0.506620074603839,10**-6
1825,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",31,1949.0347281448219,m2,0.506620074603839,10**-6
1826,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G#2",32,1949.0347281448219,m2,0.506620074603839,10**-6
1827,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",4,1614.319668687277,U,0.30182007841980996,10**-6
1828,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",5,1614.319668687277,U,0.30182007841980996,10**-6
1829,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",6,1614.319668687277,U,0.30182007841980996,10**-6
1830,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",7,1614.319668687277,U,0.30182007841980996,10**-6
1831,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",8,1614.319668687277,U,0.30182007841980996,10**-6
1832,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",9,1614.319668687277,U,0.30182007841980996,10**-6
1833,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",10,1614.319668687277,U,0.30182007841980996,10**-6
1834,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",11,1614.319668687277,U,0.30182007841980996,10**-6
1835,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",12,1614.319668687277,U,0.30182007841980996,10**-6
1836,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",13,1614.319668687277,U,0.30182007841980996,10**-6
1837,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",14,1614.319668687277,U,0.30182007841980996,10**-6
1838,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",15,1614.319668687277,U,0.30182007841980996,10**-6
1839,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",16,1614.319668687277,U,0.30182007841980996,10**-6
1840,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",17,1614.319668687277,U,0.30182007841980996,10**-6
1841,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",18,1614.319668687277,U,0.30182007841980996,10**-6
1842,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",19,1614.319668687277,U,0.30182007841980996,10**-6
1843,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",20,1614.319668687277,U,0.30182007841980996,10**-6
1844,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",21,1614.319668687277,U,0.30182007841980996,10**-6
1845,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",22,1614.319668687277,U,0.30182007841980996,10**-6
1846,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",23,1614.319668687277,U,0.30182007841980996,10**-6
1847,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",24,1614.319668687277,U,0.30182007841980996,10**-6
1848,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",25,1614.319668687277,U,0.30182007841980996,10**-6
1849,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",26,1614.319668687277,U,0.30182007841980996,10**-6
1850,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",27,1614.319668687277,U,0.30182007841980996,10**-6
1851,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",28,1614.319668687277,U,0.30182007841980996,10**-6
1852,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",29,1614.319668687277,U,0.30182007841980996,10**-6
1853,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",30,1614.319668687277,U,0.30182007841980996,10**-6
1854,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",31,1614.319668687277,U,0.30182007841980996,10**-6
1855,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G2",32,1614.319668687277,U,0.30182007841980996,10**-6
1856,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",4,1121.0397498586178,8v,0.0,10**-6
1857,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",5,1121.0397498586178,8v,0.0,10**-6
1858,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",6,1121.0397498586178,8v,0.0,10**-6
1859,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",7,1121.0397498586178,8v,0.0,10**-6
1860,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",8,1121.0397498586178,8v,0.0,10**-6
1861,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",9,1121.0397498586178,8v,0.0,10**-6
1862,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",10,1121.0397498586178,8v,0.0,10**-6
1863,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",11,1121.0397498586178,8v,0.0,10**-6
1864,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",12,1121.0397498586178,8v,0.0,10**-6
1865,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",13,1121.0397498586178,8v,0.0,10**-6
1866,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",14,1121.0397498586178,8v,0.0,10**-6
1867,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",15,1121.0397498586178,8v,0.0,10**-6
1868,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",16,1121.0397498586178,8v,0.0,10**-6
1869,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",17,1121.0397498586178,8v,0.0,10**-6
1870,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",18,1121.0397498586178,8v,0.0,10**-6
1871,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",19,1121.0397498586178,8v,0.0,10**-6
1872,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",20,1121.0397498586178,8v,0.0,10**-6
1873,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",21,1121.0397498586178,8v,0.0,10**-6
1874,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",22,1121.0397498586178,8v,0.0,10**-6
1875,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",23,1121.0397498586178,8v,0.0,10**-6
1876,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",24,1121.0397498586178,8v,0.0,10**-6
1877,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",25,1121.0397498586178,8v,0.0,10**-6
1878,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",26,1121.0397498586178,8v,0.0,10**-6
1879,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",27,1121.0397498586178,8v,0.0,10**-6
1880,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",28,1121.0397498586178,8v,0.0,10**-6
1881,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",29,1121.0397498586178,8v,0.0,10**-6
1882,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",30,1121.0397498586178,8v,0.0,10**-6
1883,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",31,1121.0397498586178,8v,0.0,10**-6
1884,Smallest_t_sub_and_choose_top_3_delta_t,"G2,G3",32,1121.0397498586178,8v,0.0,10**-6
1885,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",4,6744.485471232902,m3,0.11815449409492772,10**-6
1886,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",5,6744.485471232902,m3,0.11815449409492772,10**-6
1887,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",6,6744.485471232902,m3,0.11815449409492772,10**-6
1888,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",7,6744.485471232902,m3,0.11815449409492772,10**-6
1889,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",8,6744.485471232902,m3,0.11815449409492772,10**-6
1890,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",9,6744.485471232902,m3,0.11815449409492772,10**-6
1891,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",10,6744.485471232902,m3,0.11815449409492772,10**-6
1892,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",11,6744.485471232902,m3,0.11815449409492772,10**-6
1893,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",12,6744.485471232902,m3,0.11815449409492772,10**-6
1894,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",13,6744.485471232902,m3,0.11815449409492772,10**-6
1895,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",14,6744.485471232902,m3,0.11815449409492772,10**-6
1896,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",15,6744.485471232902,m3,0.11815449409492772,10**-6
1897,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",16,6744.485471232902,m3,0.11815449409492772,10**-6
1898,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",17,6744.485471232902,m3,0.11815449409492772,10**-6
1899,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",18,6744.485471232902,m3,0.11815449409492772,10**-6
1900,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",19,6744.485471232902,m3,0.11815449409492772,10**-6
1901,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",20,6744.485471232902,m3,0.11815449409492772,10**-6
1902,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",21,6744.485471232902,m3,0.11815449409492772,10**-6
1903,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",22,6744.485471232902,m3,0.11815449409492772,10**-6
1904,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",23,6744.485471232902,m3,0.11815449409492772,10**-6
1905,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",24,6744.485471232902,m3,0.11815449409492772,10**-6
1906,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",25,6744.485471232902,m3,0.11815449409492772,10**-6
1907,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",26,6744.485471232902,m3,0.11815449409492772,10**-6
1908,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",27,6744.485471232902,m3,0.11815449409492772,10**-6
1909,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",28,6744.485471232902,m3,0.11815449409492772,10**-6
1910,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",29,6744.485471232902,m3,0.11815449409492772,10**-6
1911,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",30,6744.485471232902,m3,0.11815449409492772,10**-6
1912,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",31,6744.485471232902,m3,0.11815449409492772,10**-6
1913,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A#2",32,6744.485471232902,m3,0.11815449409492772,10**-6
1914,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",4,14714.100833915065,M2,0.25777164878007836,10**-6
1915,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",5,14714.100833915065,M2,0.25777164878007836,10**-6
1916,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",6,14714.100833915065,M2,0.25777164878007836,10**-6
1917,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",7,14714.100833915065,M2,0.25777164878007836,10**-6
1918,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",8,14714.100833915065,M2,0.25777164878007836,10**-6
1919,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",9,14714.100833915065,M2,0.25777164878007836,10**-6
1920,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",10,14714.100833915065,M2,0.25777164878007836,10**-6
1921,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",11,14714.100833915065,M2,0.25777164878007836,10**-6
1922,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",12,14714.100833915065,M2,0.25777164878007836,10**-6
1923,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",13,14714.100833915065,M2,0.25777164878007836,10**-6
1924,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",14,14714.100833915065,M2,0.25777164878007836,10**-6
1925,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",15,14714.100833915065,M2,0.25777164878007836,10**-6
1926,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",16,14714.100833915065,M2,0.25777164878007836,10**-6
1927,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",17,14714.100833915065,M2,0.25777164878007836,10**-6
1928,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",18,14714.100833915065,M2,0.25777164878007836,10**-6
1929,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",19,14714.100833915065,M2,0.25777164878007836,10**-6
1930,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",20,14714.100833915065,M2,0.25777164878007836,10**-6
1931,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",21,14714.100833915065,M2,0.25777164878007836,10**-6
1932,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",22,14714.100833915065,M2,0.25777164878007836,10**-6
1933,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",23,14714.100833915065,M2,0.25777164878007836,10**-6
1934,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",24,14714.100833915065,M2,0.25777164878007836,10**-6
1935,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",25,14714.100833915065,M2,0.25777164878007836,10**-6
1936,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",26,14714.100833915065,M2,0.25777164878007836,10**-6
1937,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",27,14714.100833915065,M2,0.25777164878007836,10**-6
1938,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",28,14714.100833915065,M2,0.25777164878007836,10**-6
1939,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",29,14714.100833915065,M2,0.25777164878007836,10**-6
1940,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",30,14714.100833915065,M2,0.25777164878007836,10**-6
1941,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",31,14714.100833915065,M2,0.25777164878007836,10**-6
1942,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,A2",32,14714.100833915065,M2,0.25777164878007836,10**-6
1943,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",4,5400.6616410869865,M3,0.09461247217482213,10**-6
1944,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",5,5400.6616410869865,M3,0.09461247217482213,10**-6
1945,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",6,5400.6616410869865,M3,0.09461247217482213,10**-6
1946,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",7,5400.6616410869865,M3,0.09461247217482213,10**-6
1947,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",8,5400.6616410869865,M3,0.09461247217482213,10**-6
1948,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",9,5400.6616410869865,M3,0.09461247217482213,10**-6
1949,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",10,5400.6616410869865,M3,0.09461247217482213,10**-6
1950,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",11,5400.6616410869865,M3,0.09461247217482213,10**-6
1951,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",12,5400.6616410869865,M3,0.09461247217482213,10**-6
1952,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",13,5400.6616410869865,M3,0.09461247217482213,10**-6
1953,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",14,5400.6616410869865,M3,0.09461247217482213,10**-6
1954,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",15,5400.6616410869865,M3,0.09461247217482213,10**-6
1955,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",16,5400.6616410869865,M3,0.09461247217482213,10**-6
1956,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",17,5400.6616410869865,M3,0.09461247217482213,10**-6
1957,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",18,5400.6616410869865,M3,0.09461247217482213,10**-6
1958,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",19,5400.6616410869865,M3,0.09461247217482213,10**-6
1959,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",20,5400.6616410869865,M3,0.09461247217482213,10**-6
1960,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",21,5400.6616410869865,M3,0.09461247217482213,10**-6
1961,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",22,5400.6616410869865,M3,0.09461247217482213,10**-6
1962,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",23,5400.6616410869865,M3,0.09461247217482213,10**-6
1963,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",24,5400.6616410869865,M3,0.09461247217482213,10**-6
1964,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",25,5400.6616410869865,M3,0.09461247217482213,10**-6
1965,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",26,5400.6616410869865,M3,0.09461247217482213,10**-6
1966,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",27,5400.6616410869865,M3,0.09461247217482213,10**-6
1967,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",28,5400.6616410869865,M3,0.09461247217482213,10**-6
1968,Smallest_t_sub_and_filter_by_smallest_delta_t,"G2,B2",29,5400.6616410869865,M3,0.09461247217482213,10**-6
