method,harmonics_considered,normed_column,correlation,p_value,final_ranking_correlate
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,21,normed_values_normed_weighted_modulations,0.5236277453955865,0.06627726717299709,"[0.6720951227851804, 0.0, 0.3357530187210136, 0.4978783059963254, 0.7009799565262275, 0.40997654198405037, 0.44822191682689055, 0.7805962753343574, 0.8601955274074793, 0.5055736219690096, 0.9722095541430209, 0.3524618087688944, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,22,normed_values_only_modulations,0.05611251740540421,0.8555258677822459,"[0.975609756097561, 0.0, 0.6585365853658537, 0.8292682926829268, 0.9024390243902439, 0.4146341463414634, 0.6341463414634146, 0.9024390243902439, 0.7560975609756098, 0.3170731707317073, 0.926829268292683, 0.1951219512195122, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,22,normed_values_weighted_modulations_only,0.4136703900338795,0.15998556888987273,"[0.71455938697318, 0.0, 0.38122605363984685, 0.5440613026819924, 0.7356321839080461, 0.37931034482758613, 0.45977011494252873, 0.814176245210728, 0.7758620689655172, 0.4329501915708811, 0.9655172413793102, 0.27394636015325663, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,22,normed_values_normed_weighted_modulations,0.5274281437370639,0.0639813684910511,"[0.6465662342545168, 0.0, 0.31979638515714776, 0.4772822409899596, 0.6989741571242314, 0.397006389113076, 0.43156456697054496, 0.7996776511226781, 0.8040570034115743, 0.504167685082231, 0.984279549463677, 0.3256498221862863, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,23,normed_values_only_modulations,0.0663783241437618,0.8294155961936347,"[0.9555555555555556, 0.0, 0.6666666666666666, 0.8222222222222222, 0.9111111111111111, 0.4222222222222222, 0.6222222222222222, 0.9111111111111111, 0.7333333333333333, 0.3333333333333333, 0.9333333333333333, 0.2, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,23,normed_values_weighted_modulations_only,0.36879920977093406,0.21496188410762632,"[0.7504393673110723, 0.0, 0.3866432337434095, 0.5413005272407732, 0.7223198594024602, 0.35500878734622143, 0.4639718804920914, 0.8066783831282953, 0.7715289982425307, 0.39191564147627433, 0.9402460456942002, 0.24604569420035147, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,23,normed_values_normed_weighted_modulations,0.46746541643933426,0.10723987308776986,"[0.6977387344268561, 0.0, 0.3223470471628053, 0.47403454027673747, 0.6775361390587726, 0.36105599142299466, 0.4400329570379609, 0.7862023343798039, 0.8073156000924478, 0.44268273533732855, 0.9495829122572131, 0.285532756141857, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,24,normed_values_only_modulations,0.06951713638906137,0.8214631724751172,"[0.9387755102040817, 0.0, 0.6530612244897959, 0.8163265306122449, 0.8979591836734694, 0.40816326530612246, 0.6122448979591837, 0.8979591836734694, 0.7142857142857143, 0.30612244897959184, 0.9183673469387755, 0.20408163265306123, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,24,normed_values_weighted_modulations_only,0.3459110590864818,0.24697906253904614,"[0.759075907590759, 0.0, 0.4240924092409238, 0.5742574257425744, 0.7442244224422442, 0.37293729372937273, 0.4851485148514852, 0.8465346534653467, 0.7854785478547854, 0.3844884488448843, 0.9504950495049505, 0.24752475247524738, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,24,normed_values_normed_weighted_modulations,0.4379632789141924,0.13443873077742188,"[0.7138680321156037, 0.0, 0.37524350761176506, 0.5176122112411815, 0.7096641299688143, 0.39020515584643356, 0.4710024601203994, 0.8422264890643778, 0.8334035000635003, 0.44252412450263107, 0.9687887007651211, 0.2864895125692807, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,25,normed_values_only_modulations,0.060630810402133056,0.8440157325579809,"[0.9615384615384616, 0.0, 0.6538461538461539, 0.8269230769230769, 0.9038461538461539, 0.4230769230769231, 0.6153846153846154, 0.9038461538461539, 0.7307692307692307, 0.3076923076923077, 0.9423076923076923, 0.19230769230769232, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,25,normed_values_weighted_modulations_only,0.3038780874464274,0.31279056542267925,"[0.7806451612903226, 0.0, 0.4145161290322582, 0.5838709677419357, 0.759677419354839, 0.35967741935483877, 0.4580645161290322, 0.8709677419354839, 0.7790322580645163, 0.34838709677419377, 0.9516129032258069, 0.20967741935483852, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,25,normed_values_normed_weighted_modulations,0.38871623931840693,0.18929415628183194,"[0.7289550931601407, 0.0, 0.3560618238197702, 0.5204618291774846, 0.7239308598842104, 0.3646866459106274, 0.42933851014651414, 0.8706375244663113, 0.8191128477202348, 0.392036170228436, 0.9608294710798683, 0.23702443116965913, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,26,normed_values_only_modulations,0.06483740121991458,0.8333251729190552,"[0.9473684210526315, 0.0, 0.6666666666666666, 0.8421052631578947, 0.8947368421052632, 0.43859649122807015, 0.6140350877192983, 0.9122807017543859, 0.7368421052631579, 0.3157894736842105, 0.9473684210526315, 0.19298245614035087, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,26,normed_values_weighted_modulations_only,0.30179764341037396,0.3162815190820451,"[0.784140969162996, 0.0, 0.41116005873715145, 0.5712187958883994, 0.7503671071953009, 0.36123348017621154, 0.4317180616740091, 0.8414096916299565, 0.7635829662261384, 0.3465491923641704, 0.9339207048458154, 0.20998531571218823, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,26,normed_values_normed_weighted_modulations,0.38516467450406244,0.19372230275489427,"[0.7389458252918417, 0.0, 0.34681973059195365, 0.4978608756315629, 0.7151784752372907, 0.36140258618536963, 0.39394940300373876, 0.8283144408434986, 0.7962582421607434, 0.38690834240393124, 0.9355855771259647, 0.2376110687260842, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,27,normed_values_only_modulations,0.0753729419564577,0.8066694687265541,"[0.9354838709677419, 0.0, 0.6612903225806451, 0.8225806451612904, 0.8870967741935484, 0.45161290322580644, 0.5967741935483871, 0.9193548387096774, 0.7419354838709677, 0.3225806451612903, 0.9354838709677419, 0.1935483870967742, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,27,normed_values_weighted_modulations_only,0.2856956309146216,0.3440331151925753,"[0.7937158469945356, 0.0, 0.41939890710382505, 0.5778688524590166, 0.7445355191256832, 0.3688524590163935, 0.42486338797814205, 0.8524590163934428, 0.737704918032787, 0.34562841530054667, 0.9234972677595633, 0.2008196721311474, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,27,normed_values_normed_weighted_modulations,0.361177146741048,0.22532406226286575,"[0.7554600924926269, 0.0, 0.3586501357172134, 0.5126395127125121, 0.7097408320603209, 0.3669222010983537, 0.39006867058996403, 0.8396883545529664, 0.7595394139472166, 0.38346038714961606, 0.9268376675896562, 0.22445355964129446, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,28,normed_values_only_modulations,0.06503213381311695,0.832830907417374,"[0.9545454545454546, 0.0, 0.6818181818181818, 0.8333333333333334, 0.9090909090909091, 0.45454545454545453, 0.6060606060606061, 0.9242424242424242, 0.7424242424242424, 0.3333333333333333, 0.9545454545454546, 0.19696969696969696, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,28,normed_values_weighted_modulations_only,0.26548187646599675,0.38067917949409175,"[0.8043758043758041, 0.0, 0.44401544401544407, 0.5971685971685969, 0.7503217503217502, 0.3745173745173745, 0.4272844272844272, 0.8610038610038608, 0.738738738738739, 0.33976833976833953, 0.9356499356499356, 0.19047619047619027, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,28,normed_values_normed_weighted_modulations,0.3384284881441674,0.25803194103124955,"[0.7615102589462016, 0.0, 0.38403405231682775, 0.5338040556126187, 0.7082594034327393, 0.37338661937753725, 0.3894056638392793, 0.8487818113895315, 0.7605523010918775, 0.3707545686073703, 0.934726456423694, 0.20803089822515694, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,29,normed_values_only_modulations,0.058045005165198574,0.8505995986142378,"[0.9714285714285714, 0.0, 0.6857142857142857, 0.8428571428571429, 0.9, 0.44285714285714284, 0.6, 0.9285714285714286, 0.7428571428571429, 0.32857142857142857, 0.9571428571428572, 0.2, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,29,normed_values_weighted_modulations_only,0.2584760023526664,0.39383995842281283,"[0.8080684596577018, 0.0, 0.4425427872860635, 0.6124694376528118, 0.7579462102689488, 0.36797066014669894, 0.4266503667481661, 0.8716381418092912, 0.718826405867971, 0.343520782396088, 0.9462102689486552, 0.1858190709046454, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,29,normed_values_normed_weighted_modulations,0.3332122103012016,0.26590767424793704,"[0.7585344264682198, 0.0, 0.3788867273069625, 0.5490795379009744, 0.7210554028424824, 0.36790514166164895, 0.38950401929725526, 0.8606342931291403, 0.7330518624260539, 0.3777252245215114, 0.9474405554009752, 0.1998616870158896, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,30,normed_values_only_modulations,0.06051737574795092,0.8443043624120032,"[0.96, 0.0, 0.68, 0.84, 0.8933333333333333, 0.44, 0.6, 0.9333333333333333, 0.7333333333333333, 0.32, 0.9466666666666667, 0.2, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,30,normed_values_weighted_modulations_only,0.24259536039821578,0.424525658512095,"[0.840317100792752, 0.0, 0.4484711211778025, 0.6217440543601356, 0.7633069082672703, 0.36806342015855037, 0.43714609286523237, 0.868629671574179, 0.7123442808607021, 0.3533408833522082, 0.9422423556058888, 0.19139297848244594, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,30,normed_values_normed_weighted_modulations,0.31060217844945504,0.30165704935864474,"[0.8066004992908546, 0.0, 0.3905190448265467, 0.5639075990737205, 0.7316755517204981, 0.3696104279416877, 0.40499983774197923, 0.8550012962745558, 0.7283581435391718, 0.39501218651253867, 0.9467284537824333, 0.20805212892557282, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,31,normed_values_only_modulations,0.05249020097106791,0.8647726944509556,"[0.9746835443037974, 0.0, 0.6835443037974683, 0.8481012658227848, 0.8987341772151899, 0.4430379746835443, 0.5949367088607594, 0.9367088607594937, 0.7468354430379747, 0.31645569620253167, 0.9620253164556962, 0.189873417721519, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,31,normed_values_weighted_modulations_only,0.22734759033413166,0.4550725968721076,"[0.8425624321389794, 0.0, 0.4668838219326822, 0.6514657980456027, 0.7882736156351792, 0.3756786102062978, 0.44625407166123804, 0.8881650380021717, 0.7166123778501632, 0.35396308360477735, 0.9587404994571117, 0.18458197611292074, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,31,normed_values_normed_weighted_modulations,0.2943886472011544,0.32889020507335043,"[0.8029568160924522, 0.0, 0.4131368406710973, 0.5995137248504965, 0.7620810939608045, 0.37853881102772813, 0.4185489882886619, 0.879152799863577, 0.7282176912842296, 0.39708185967319704, 0.9618981294133516, 0.20169146053790238, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_only_modulations,32,normed_values_only_modulations,0.044856881641050034,0.8843092548476061,"[0.9879518072289156, 0.0, 0.6867469879518072, 0.8433734939759037, 0.9036144578313253, 0.4457831325301205, 0.5903614457831325, 0.9397590361445783, 0.7590361445783133, 0.3132530120481928, 0.963855421686747, 0.18072289156626506, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_weighted_modulations_only,32,normed_values_weighted_modulations_only,0.21480207638840473,0.4809739118962903,"[0.8605371900826446, 0.0, 0.4721074380165289, 0.6435950413223139, 0.7851239669421486, 0.36053719008264445, 0.4421487603305784, 0.8832644628099172, 0.7097107438016526, 0.33677685950413194, 0.9752066115702476, 0.17561983471074383, 1.0]"
Experimental_methods's  without weights on harmonics and weights on regions and distributive Cap 0 normed_values_normed_weighted_modulations,32,normed_values_normed_weighted_modulations,0.27968177792913884,0.3547276048944408,"[0.8210372616115119, 0.0, 0.41856205529491214, 0.5904000580221255, 0.7556155022637574, 0.35574468590569697, 0.4141578519121236, 0.8712115608335744, 0.7135058862304434, 0.3733922781060086, 0.9828592887990772, 0.191838267509545, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,2,normed_values_only_modulations,-0.08908708063747477,0.7722614932228544,"[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,3,normed_values_only_modulations,-0.06213697660011999,0.84018506641396,"[1.0, 0.0, 0.5, 0.5, 0.5, 0.0, 0.5, 0.5, 0.5, 0.0, 0.5, 0.0, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,4,normed_values_only_modulations,-0.20779069344282458,0.49574174325656967,"[1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.5, 1.0, 0.0, 0.5, 0.0, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,5,normed_values_only_modulations,0.022428065200812836,0.9420246056661419,"[1.0, 0.0, 0.6666666666666666, 0.6666666666666666, 1.0, 0.3333333333333333, 1.0, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,6,normed_values_only_modulations,-0.01548202805556581,0.9599639471351318,"[1.0, 0.0, 0.5, 0.5, 0.75, 0.0, 0.75, 0.5, 0.5, 0.0, 0.5, 0.25, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,7,normed_values_only_modulations,-0.012198750911856654,0.9684501015367263,"[1.0, 0.0, 0.6, 0.8, 1.0, 0.2, 0.8, 0.8, 0.6, 0.2, 0.8, 0.2, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,8,normed_values_only_modulations,-0.02912209632795157,0.9247598196119767,"[1.0, 0.0, 0.6666666666666666, 0.8333333333333334, 1.0, 0.16666666666666666, 0.8333333333333334, 0.8333333333333334, 0.6666666666666666, 0.16666666666666666, 0.8333333333333334, 0.16666666666666666, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,9,normed_values_only_modulations,-0.008007434350217557,0.9792875650926647,"[1.0, 0.0, 0.625, 0.75, 0.875, 0.25, 0.75, 0.75, 0.75, 0.25, 0.75, 0.125, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,10,normed_values_only_modulations,0.08882467334983538,0.7729164747377439,"[0.9, 0.0, 0.6, 0.7, 0.9, 0.3, 0.8, 0.8, 0.7, 0.3, 0.8, 0.2, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,11,normed_values_only_modulations,0.09055224157805541,0.7686069429772435,"[0.9090909090909091, 0.0, 0.5454545454545454, 0.7272727272727273, 0.9090909090909091, 0.2727272727272727, 0.7272727272727273, 0.8181818181818182, 0.7272727272727273, 0.2727272727272727, 0.8181818181818182, 0.18181818181818182, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,12,normed_values_only_modulations,0.06644771933126428,0.8292396135229435,"[0.9230769230769231, 0.0, 0.5384615384615384, 0.7692307692307693, 0.9230769230769231, 0.23076923076923078, 0.6923076923076923, 0.7692307692307693, 0.6923076923076923, 0.23076923076923078, 0.7692307692307693, 0.23076923076923078, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,13,normed_values_only_modulations,0.09033615976815723,0.7691456409177141,"[0.875, 0.0, 0.625, 0.8125, 0.875, 0.3125, 0.6875, 0.8125, 0.75, 0.25, 0.8125, 0.25, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,14,normed_values_only_modulations,0.07849822820284492,0.7987978215552239,"[0.8888888888888888, 0.0, 0.6666666666666666, 0.8333333333333334, 0.8888888888888888, 0.3333333333333333, 0.7222222222222222, 0.8333333333333334, 0.7222222222222222, 0.2777777777777778, 0.8888888888888888, 0.2222222222222222, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,15,normed_values_only_modulations,0.07184327000577166,0.8155798091549014,"[0.9047619047619048, 0.0, 0.6666666666666666, 0.8095238095238095, 0.9047619047619048, 0.38095238095238093, 0.7142857142857143, 0.8571428571428571, 0.7142857142857143, 0.2857142857142857, 0.8571428571428571, 0.23809523809523808, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,16,normed_values_only_modulations,0.05253912703060924,0.8646476907951887,"[0.9565217391304348, 0.0, 0.6521739130434783, 0.8260869565217391, 0.9130434782608695, 0.391304347826087, 0.6956521739130435, 0.8695652173913043, 0.7391304347826086, 0.30434782608695654, 0.8695652173913043, 0.21739130434782608, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,17,normed_values_only_modulations,0.07362101738323103,0.8110894266761859,"[0.9230769230769231, 0.0, 0.6538461538461539, 0.8461538461538461, 0.8846153846153846, 0.38461538461538464, 0.6538461538461539, 0.8461538461538461, 0.7307692307692307, 0.3076923076923077, 0.8846153846153846, 0.23076923076923078, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,18,normed_values_only_modulations,0.08437232221000154,0.7840505605552414,"[0.9310344827586207, 0.0, 0.6551724137931034, 0.8275862068965517, 0.896551724137931, 0.3793103448275862, 0.6551724137931034, 0.8620689655172413, 0.7586206896551724, 0.3103448275862069, 0.896551724137931, 0.2413793103448276, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,19,normed_values_only_modulations,0.04000008864295396,0.8967717221606124,"[0.967741935483871, 0.0, 0.6774193548387096, 0.8387096774193549, 0.9032258064516129, 0.3870967741935484, 0.6451612903225806, 0.9032258064516129, 0.7419354838709677, 0.2903225806451613, 0.9032258064516129, 0.1935483870967742, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,20,normed_values_only_modulations,0.06455158381264134,0.8340507297706486,"[0.9428571428571428, 0.0, 0.6571428571428571, 0.8285714285714286, 0.9142857142857143, 0.4, 0.6571428571428571, 0.8857142857142857, 0.7428571428571429, 0.3142857142857143, 0.9142857142857143, 0.2, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,21,normed_values_only_modulations,0.0575157338143623,0.8519483202093954,"[0.9473684210526315, 0.0, 0.6578947368421053, 0.8421052631578947, 0.8947368421052632, 0.42105263157894735, 0.631578947368421, 0.8947368421052632, 0.7368421052631579, 0.3157894736842105, 0.9210526315789473, 0.18421052631578946, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,22,normed_values_only_modulations,0.05611251740540421,0.8555258677822459,"[0.975609756097561, 0.0, 0.6585365853658537, 0.8292682926829268, 0.9024390243902439, 0.4146341463414634, 0.6341463414634146, 0.9024390243902439, 0.7560975609756098, 0.3170731707317073, 0.926829268292683, 0.1951219512195122, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,23,normed_values_only_modulations,0.0663783241437618,0.8294155961936347,"[0.9555555555555556, 0.0, 0.6666666666666666, 0.8222222222222222, 0.9111111111111111, 0.4222222222222222, 0.6222222222222222, 0.9111111111111111, 0.7333333333333333, 0.3333333333333333, 0.9333333333333333, 0.2, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,24,normed_values_only_modulations,0.06951713638906137,0.8214631724751172,"[0.9387755102040817, 0.0, 0.6530612244897959, 0.8163265306122449, 0.8979591836734694, 0.40816326530612246, 0.6122448979591837, 0.8979591836734694, 0.7142857142857143, 0.30612244897959184, 0.9183673469387755, 0.20408163265306123, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,25,normed_values_only_modulations,0.060630810402133056,0.8440157325579809,"[0.9615384615384616, 0.0, 0.6538461538461539, 0.8269230769230769, 0.9038461538461539, 0.4230769230769231, 0.6153846153846154, 0.9038461538461539, 0.7307692307692307, 0.3076923076923077, 0.9423076923076923, 0.19230769230769232, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,26,normed_values_only_modulations,0.06483740121991458,0.8333251729190552,"[0.9473684210526315, 0.0, 0.6666666666666666, 0.8421052631578947, 0.8947368421052632, 0.43859649122807015, 0.6140350877192983, 0.9122807017543859, 0.7368421052631579, 0.3157894736842105, 0.9473684210526315, 0.19298245614035087, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,27,normed_values_only_modulations,0.0753729419564577,0.8066694687265541,"[0.9354838709677419, 0.0, 0.6612903225806451, 0.8225806451612904, 0.8870967741935484, 0.45161290322580644, 0.5967741935483871, 0.9193548387096774, 0.7419354838709677, 0.3225806451612903, 0.9354838709677419, 0.1935483870967742, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,28,normed_values_only_modulations,0.06503213381311695,0.832830907417374,"[0.9545454545454546, 0.0, 0.6818181818181818, 0.8333333333333334, 0.9090909090909091, 0.45454545454545453, 0.6060606060606061, 0.9242424242424242, 0.7424242424242424, 0.3333333333333333, 0.9545454545454546, 0.19696969696969696, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,29,normed_values_only_modulations,0.058045005165198574,0.8505995986142378,"[0.9714285714285714, 0.0, 0.6857142857142857, 0.8428571428571429, 0.9, 0.44285714285714284, 0.6, 0.9285714285714286, 0.7428571428571429, 0.32857142857142857, 0.9571428571428572, 0.2, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,30,normed_values_only_modulations,0.06051737574795092,0.8443043624120032,"[0.96, 0.0, 0.68, 0.84, 0.8933333333333333, 0.44, 0.6, 0.9333333333333333, 0.7333333333333333, 0.32, 0.9466666666666667, 0.2, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,31,normed_values_only_modulations,0.05249020097106791,0.8647726944509556,"[0.9746835443037974, 0.0, 0.6835443037974683, 0.8481012658227848, 0.8987341772151899, 0.4430379746835443, 0.5949367088607594, 0.9367088607594937, 0.7468354430379747, 0.31645569620253167, 0.9620253164556962, 0.189873417721519, 1.0]"
Experimental_methods's  without weights on harmonics without weights on regions and distributive Cap 0 normed_values_only_modulations,32,normed_values_only_modulations,0.044856881641050034,0.8843092548476061,"[0.9879518072289156, 0.0, 0.6867469879518072, 0.8433734939759037, 0.9036144578313253, 0.4457831325301205, 0.5903614457831325, 0.9397590361445783, 0.7590361445783133, 0.3132530120481928, 0.963855421686747, 0.18072289156626506, 1.0]"
